iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,5,1205.71,5,1205.71,1,0,33,213.915,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,5,1205.71,5,1205.71,1,3,0,213.808,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,5,1191.73,5,1191.73,2,1,33,213.701,0.233362,0.299913,0.233362,0.233362,0.357344,0.225544,0.225544,0.191569
3,0,5,1175.61,5,1175.61,0,0,33,213.594,0.204003,0.262194,0.3298,0.204003,0.312047,0.323752,0.196936,0.167265
4,0,5,1175.61,5,1175.61,1,3,0,213.487,0.296773,0.231635,0.291375,0.180217,0.416683,0.274527,0.166976,0.141814
5,0,5,1146.83,5,1146.83,3,3,33,213.38,0.308889,0.200284,0.30327,0.187556,0.423003,0.278667,0.169478,0.128852
6,0,5,1146.6,5,1146.6,0,0,33,213.274,0.275359,0.178528,0.270349,0.275764,0.385643,0.254034,0.154481,0.205843
7,0,5,1146.6,5,1149.13,0,0,9,213.167,0.373602,0.154314,0.233701,0.238383,0.494201,0.209154,0.127176,0.169469
8,0,5,1124.8,5,1124.8,0,0,33,213.06,0.364539,0.156537,0.237087,0.241838,0.482464,0.214015,0.130119,0.173401
9,0,5,1124.8,5,1134.56,3,0,9,212.954,0.471778,0.130112,0.19708,0.20103,0.590164,0.169485,0.103035,0.137316
10,0,5,1124.8,5,1159.36,0,0,9,212.847,0.468162,0.129081,0.195535,0.207222,0.57688,0.174985,0.106368,0.141766
11,0,5,1124.8,5,1126.54,0,0,13,212.741,0.456494,0.131904,0.199828,0.211774,0.563749,0.180423,0.109663,0.146165
12,0,5,1121.76,5,1121.76,2,0,33,212.635,0.464984,0.129835,0.19671,0.208471,0.570539,0.177622,0.107949,0.14389
13,0,5,1121.76,5,1149.11,0,0,9,212.528,0.409977,0.114446,0.291798,0.18378,0.670891,0.136122,0.0827199,0.110267
14,0,4,1449.13,4,1449.13,1,1,33,212.422,0.398714,0.116616,0.297387,0.187282,0.657157,0.141808,0.0861667,0.114868
