iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,13,1612.22,13,1612.22,1,3,33,253.137,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,13,1612.22,13,1622.12,0,3,9,253.01,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,12,1575.69,12,1575.69,1,3,33,252.884,0.221013,0.344329,0.217329,0.217329,0.220325,0.220325,0.220325,0.339026
3,0,12,1575.69,12,1575.69,0,3,0,252.758,0.184745,0.451924,0.181665,0.181665,0.184589,0.184589,0.184589,0.446234
4,0,12,1575.69,12,1575.69,2,3,0,252.631,0.166098,0.462298,0.185802,0.185802,0.20224,0.20224,0.20224,0.393281
5,0,12,1575.69,12,1575.69,1,3,0,252.505,0.169851,0.472843,0.1673,0.190005,0.218771,0.218771,0.218771,0.343686
6,0,12,1575.69,12,1656.8,1,1,9,252.379,0.187209,0.418967,0.184396,0.209427,0.233948,0.233948,0.233948,0.298155
7,0,12,1575.69,12,1656.8,1,1,0,252.252,0.189847,0.410776,0.186994,0.212383,0.233979,0.233833,0.233979,0.298209
8,0,12,1575.69,12,1656.8,1,2,0,252.126,0.206114,0.360285,0.203016,0.230586,0.243391,0.202998,0.243391,0.31022
9,0,12,1575.69,12,1585.97,0,1,13,252,0.221152,0.313607,0.217827,0.247415,0.253606,0.21151,0.211629,0.323255
10,0,12,1418.37,12,1418.37,2,2,33,251.874,0.237092,0.307199,0.213361,0.242348,0.248218,0.228253,0.207125,0.316403
11,0,12,1418.37,12,1574.74,1,3,9,251.748,0.208731,0.270466,0.307443,0.213359,0.218913,0.201302,0.300723,0.279062
12,0,12,1418.37,12,1574.74,1,1,0,251.622,0.209541,0.26761,0.30866,0.214188,0.220058,0.202351,0.302315,0.275276
13,0,12,1418.37,12,1541.32,0,1,13,251.497,0.219889,0.231418,0.323927,0.224766,0.227108,0.176762,0.312021,0.284109
14,0,12,1418.37,12,1541.32,0,3,0,251.371,0.235998,0.226633,0.317251,0.220118,0.222502,0.19343,0.305711,0.278358
