iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1858.16,17,1858.16,0,2,33,303.458,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,11,2068.79,11,2068.79,1,1,33,303.306,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,11,2068.79,11,2068.79,0,3,0,303.154,0.303045,0.31441,0.191272,0.191272,0.191272,0.31441,0.303045,0.191272
3,11,2068.79,11,2068.79,0,3,0,303.003,0.26131,0.333256,0.202717,0.202717,0.196839,0.323592,0.311893,0.167676
4,11,2068.79,11,2068.79,2,1,0,302.851,0.227068,0.348723,0.212105,0.212105,0.201366,0.331067,0.319096,0.148471
5,11,2068.79,11,2068.79,0,1,0,302.7,0.234432,0.360063,0.186525,0.21898,0.214836,0.286296,0.340473,0.158394
6,11,2068.79,11,2068.79,1,0,0,302.548,0.205748,0.373576,0.1935,0.227176,0.226145,0.248705,0.358428,0.166721
7,11,2061.56,11,2061.56,0,2,33,302.397,0.221423,0.325849,0.208239,0.244488,0.198822,0.257482,0.371105,0.172591
8,11,2061.56,11,2061.56,2,3,0,302.246,0.317823,0.285516,0.182447,0.214214,0.164062,0.212478,0.481047,0.142413
9,11,2061.56,11,2061.56,0,1,0,302.095,0.326268,0.293096,0.160748,0.219888,0.166229,0.215295,0.487506,0.13097
10,11,2061.56,11,2061.56,0,2,0,301.944,0.282248,0.312261,0.171238,0.234253,0.170919,0.193055,0.501368,0.134658
11,11,2061.56,11,2061.56,1,3,0,301.793,0.244273,0.328798,0.180285,0.246644,0.189573,0.214131,0.446949,0.149348
12,11,2061.56,11,2061.56,1,0,0,301.642,0.260216,0.285002,0.19204,0.262742,0.192416,0.217347,0.453729,0.136508
13,11,2061.56,11,2061.56,0,2,0,301.491,0.274538,0.245659,0.202598,0.277205,0.173204,0.222503,0.46456,0.139733
14,11,2061.56,11,2061.56,2,3,0,301.34,0.236622,0.258499,0.213179,0.2917,0.190248,0.24441,0.411865,0.153477
15,11,2061.56,11,2061.56,1,0,0,301.19,0.244742,0.267374,0.186161,0.301722,0.193365,0.248427,0.418677,0.139531
16,11,1949.92,11,1949.92,1,2,33,301.039,0.256527,0.232094,0.195115,0.316264,0.173452,0.254551,0.429043,0.142954
17,11,1946.49,11,1946.49,0,2,33,300.888,0.223513,0.330919,0.169995,0.275573,0.139287,0.204427,0.541494,0.114792
18,11,1946.49,11,1946.49,1,1,0,300.738,0.321235,0.289285,0.148587,0.240893,0.106974,0.157015,0.647853,0.0881584
19,11,1946.49,11,1946.49,2,2,0,300.588,0.338691,0.250702,0.156637,0.253969,0.108358,0.145876,0.656471,0.0892954
20,11,1946.49,11,1946.49,0,2,0,300.437,0.345275,0.25556,0.140274,0.258891,0.125098,0.168421,0.603394,0.103086
21,11,1946.49,11,1946.49,2,2,0,300.287,0.30019,0.273164,0.149919,0.276726,0.142293,0.191582,0.548875,0.117251
22,11,1946.49,11,1946.49,2,3,0,300.137,0.305913,0.278367,0.133724,0.281996,0.159519,0.214788,0.494253,0.13144
23,11,1946.49,11,1967.09,0,0,9,299.987,0.310611,0.282636,0.12043,0.286323,0.161178,0.217035,0.499507,0.12228
24,11,1721.22,11,1721.22,3,2,33,299.837,0.305988,0.28454,0.121221,0.288251,0.172117,0.214187,0.493035,0.120662
25,11,1715.46,11,1715.46,3,2,33,299.687,0.261177,0.242866,0.103449,0.392508,0.134575,0.167476,0.603614,0.0943361
26,11,1715.46,11,1715.46,3,1,0,299.537,0.21321,0.198259,0.0844341,0.504098,0.100936,0.125618,0.702695,0.0707505
27,11,1715.46,11,1715.46,0,2,0,299.387,0.236713,0.220111,0.0937246,0.449451,0.101661,0.119069,0.708017,0.0712536
28,11,1715.46,11,1796.92,1,2,9,299.238,0.210511,0.227653,0.0969193,0.464917,0.119172,0.139583,0.657723,0.0835214
29,11,1715.46,11,1796.92,3,1,0,299.088,0.208694,0.234263,0.0960677,0.460976,0.122883,0.143934,0.647068,0.0861158
30,11,1715.46,11,1796.92,3,0,0,298.939,0.229137,0.257216,0.105462,0.408186,0.124184,0.134662,0.654133,0.0870211
31,11,1715.46,11,1796.92,0,3,0,298.789,0.248416,0.278864,0.114317,0.358402,0.117639,0.135637,0.65908,0.0876438
32,11,1715.46,11,1796.92,2,1,0,298.64,0.218023,0.290142,0.118919,0.372916,0.117875,0.135914,0.660631,0.0855799
33,11,1715.46,11,1796.92,1,2,0,298.49,0.220328,0.293227,0.109544,0.3769,0.118933,0.127934,0.66679,0.0863424
34,11,1715.46,11,1796.92,1,0,0,298.341,0.231607,0.257022,0.115135,0.396236,0.137588,0.148003,0.61453,0.0998791
35,11,1664.48,11,1664.48,0,2,33,298.192,0.240947,0.227033,0.119762,0.412259,0.129077,0.149434,0.620651,0.100837
36,11,1664.48,11,1664.48,1,1,0,298.043,0.346152,0.195558,0.103145,0.355146,0.0959786,0.111119,0.717926,0.0749764
37,11,1546.37,11,1546.37,0,2,33,297.894,0.355695,0.173403,0.105963,0.364939,0.096427,0.106679,0.721571,0.075323
38,11,1544.83,11,1544.83,0,2,33,297.745,0.466685,0.143523,0.0876947,0.302098,0.0693047,0.0766749,0.799886,0.0541341
39,11,1510.71,11,1510.71,0,2,33,297.596,0.578373,0.113458,0.0693179,0.238851,0.0486896,0.0538686,0.859412,0.0380297
40,11,1505.58,11,1505.58,0,2,33,297.447,0.680668,0.0859249,0.0524912,0.180916,0.0337182,0.0373054,0.902642,0.0263347
41,11,1505.58,11,1505.58,0,2,0,297.298,0.766554,0.0628106,0.038367,0.132268,0.0231702,0.0256358,0.933098,0.0180956
42,11,1383.95,11,1383.95,0,2,33,297.15,0.720519,0.0751918,0.0459254,0.158364,0.0296055,0.0327565,0.914518,0.0231204
43,11,1383.95,11,1383.95,1,2,0,297.001,0.798278,0.0542676,0.0331421,0.114312,0.0203113,0.0224735,0.941354,0.0158612
44,11,1383.95,11,1411.64,0,1,9,296.853,0.797359,0.0554222,0.0330829,0.114136,0.0260853,0.0288628,0.924683,0.0203693
45,11,1383.95,11,1511.6,0,2,9,296.704,0.786801,0.0583059,0.0348007,0.120092,0.0258421,0.0372661,0.916714,0.0201783
46,11,1383.95,11,1511.6,0,2,0,296.556,0.776068,0.0612373,0.0365465,0.126148,0.0278315,0.0401379,0.9103,0.0217306
47,11,1383.95,11,1723.55,1,2,9,296.408,0.730977,0.0735632,0.0438981,0.151561,0.0351989,0.0507666,0.886553,0.0274817
48,11,1383.95,11,1723.55,3,1,0,296.259,0.721073,0.0861873,0.043279,0.149461,0.0375883,0.0542168,0.878849,0.0293458
49,11,1383.95,11,1723.55,0,2,0,296.111,0.729692,0.0871805,0.0437717,0.139356,0.0375195,0.0553962,0.877794,0.0292906
50,11,1383.95,11,1723.55,0,2,0,295.963,0.680145,0.103158,0.0517865,0.164911,0.046748,0.0690272,0.847731,0.0364933
51,11,1383.95,11,1723.55,0,2,0,295.815,0.627265,0.120209,0.0603383,0.192188,0.0575254,0.0849476,0.812623,0.0449043
52,11,1383.95,11,1723.55,0,2,9,295.667,0.572279,0.137939,0.069228,0.220554,0.0698528,0.103159,0.772464,0.0545243
53,11,1383.95,11,1652.03,0,2,13,295.52,0.561741,0.141334,0.070922,0.226003,0.0730378,0.107871,0.762083,0.0570076
54,11,1383.95,11,1652.03,3,2,0,295.372,0.571267,0.138258,0.0693691,0.221106,0.0717153,0.105927,0.766386,0.0559726
55,11,1383.95,11,1652.03,3,3,0,295.224,0.587173,0.142068,0.0712705,0.199489,0.0856997,0.126592,0.720825,0.0668839
