iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,19,1704.37,19,1704.37,0,2,33,272.437,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,16,1616.87,16,1616.87,1,1,33,272.301,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,13,1110.1,13,1110.1,2,1,33,272.164,0.303045,0.31441,0.191272,0.191272,0.191272,0.31441,0.303045,0.191272
3,13,1110.1,13,1110.1,3,0,0,272.028,0.269601,0.279713,0.280538,0.170148,0.162243,0.418438,0.257076,0.162243
4,12,1115.51,12,1115.51,0,1,33,271.892,0.276567,0.286943,0.287789,0.148701,0.146027,0.426566,0.262044,0.165363
5,12,1115.51,12,1150.53,1,1,9,271.756,0.375873,0.247561,0.248291,0.128275,0.118055,0.536381,0.211873,0.133691
6,12,1115.51,12,1124.27,2,3,13,271.62,0.375579,0.248199,0.248076,0.128147,0.121065,0.524532,0.2173,0.137102
7,12,1115.51,12,1118.36,2,3,13,271.485,0.367685,0.242962,0.263926,0.125427,0.118092,0.511801,0.211989,0.158117
8,11,1106.53,11,1106.53,1,0,33,271.349,0.360307,0.238067,0.278742,0.122884,0.11511,0.499022,0.20666,0.179209
9,11,1069.96,11,1069.96,0,1,33,271.213,0.313823,0.336402,0.242768,0.107007,0.188604,0.457614,0.189478,0.164304
10,11,969.491,11,969.491,0,1,33,271.078,0.417244,0.285716,0.206176,0.0908633,0.151023,0.565692,0.151723,0.131562
11,11,967.891,11,967.891,0,1,33,270.942,0.524921,0.232938,0.16808,0.0740618,0.116153,0.665975,0.116691,0.101182
12,11,967.891,11,967.891,0,1,13,270.807,0.628346,0.182238,0.131488,0.0579286,0.0863607,0.751651,0.0867609,0.0752277
