iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1714.42,17,1714.42,3,2,33,303.458,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,17,1672.69,17,1672.69,3,2,33,303.306,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814
2,12,1441.85,12,1441.85,1,2,33,303.154,0.182242,0.182242,0.182242,0.453275,0.182242,0.182242,0.453275,0.182242
3,12,1271.83,12,1271.83,2,2,33,303.003,0.161498,0.275249,0.161498,0.401754,0.145549,0.145549,0.563354,0.145549
4,12,1269.19,12,1269.19,3,2,33,302.851,0.144987,0.247134,0.247134,0.360745,0.111467,0.111467,0.6656,0.111467
5,12,1123.72,12,1123.72,2,2,33,302.7,0.120743,0.205832,0.205832,0.467594,0.0824112,0.0824112,0.752766,0.0824112
6,11,1124.04,11,1124.04,0,2,33,302.548,0.106005,0.180728,0.302636,0.410631,0.0593231,0.0593231,0.822031,0.0593231
7,11,1124.04,11,1124.04,1,2,0,302.397,0.173155,0.167134,0.279902,0.379808,0.0419284,0.0419284,0.874215,0.0419284
8,11,1123.09,11,1123.09,3,2,33,302.246,0.177145,0.147858,0.286378,0.388619,0.0524412,0.0524412,0.842676,0.0524412
9,11,1123.09,11,1123.09,0,3,0,302.095,0.146263,0.122078,0.236477,0.495182,0.0368835,0.0368835,0.889349,0.0368835
10,11,1123.09,11,1123.09,0,2,0,301.944,0.132551,0.124014,0.240258,0.503176,0.036787,0.036787,0.887587,0.0388385
11,11,1123.09,11,1136.27,2,0,9,301.793,0.121151,0.125619,0.2434,0.509831,0.0463074,0.0463074,0.858495,0.0488904
12,11,1084.83,11,1084.83,2,2,33,301.642,0.120593,0.125041,0.24674,0.507627,0.0566804,0.0457796,0.849206,0.0483337
13,10,1029.26,10,1029.26,3,2,33,301.491,0.104024,0.107862,0.350105,0.438009,0.0398633,0.0321955,0.893949,0.033992
14,10,1025.51,10,1025.51,3,2,33,301.34,0.0843964,0.0875108,0.284115,0.543978,0.027807,0.0224572,0.926025,0.0237107
15,10,1020.43,10,1020.43,2,2,33,301.19,0.0658382,0.0682682,0.221693,0.6442,0.0193301,0.0156106,0.948577,0.016482
16,10,996.807,10,996.807,3,2,33,301.039,0.0572553,0.0593689,0.3229,0.560475,0.0134364,0.0108504,0.964257,0.0114563
17,10,996.807,10,996.807,3,2,0,300.888,0.044605,0.046252,0.251644,0.657499,0.00936038,0.00755858,0.9751,0.00798071
18,10,996.807,10,1001.39,3,2,9,300.738,0.0525373,0.0544776,0.296498,0.596487,0.0124899,0.0100853,0.966776,0.0106486
19,10,996.807,10,999.374,3,2,13,300.588,0.0549057,0.0569339,0.309971,0.578189,0.013895,0.0112194,0.963039,0.0118462
20,10,996.807,10,999.374,2,2,9,300.437,0.0546918,0.0567125,0.308871,0.579725,0.0142743,0.0115251,0.962031,0.0121692
21,10,996.807,10,999.374,3,0,9,300.287,0.054863,0.0568905,0.306433,0.581814,0.0158299,0.0127806,0.957895,0.013495
22,10,996.807,10,999.909,2,2,9,300.137,0.0572294,0.0593447,0.31976,0.563666,0.0213156,0.0126987,0.952577,0.0134086
23,10,946.196,10,946.196,2,2,33,299.987,0.057504,0.0596299,0.316235,0.566631,0.0235676,0.0140388,0.94757,0.0148238
24,10,946.196,10,946.196,3,2,0,299.837,0.0483627,0.050151,0.424714,0.476772,0.0164093,0.00977373,0.963497,0.0103204
25,10,946.196,10,946.196,3,2,13,299.687,0.0541292,0.0561312,0.475561,0.414178,0.0217056,0.012927,0.951717,0.0136501
26,10,946.196,10,946.196,2,2,13,299.537,0.053579,0.055561,0.470932,0.419927,0.0222264,0.0132358,0.950561,0.0139764
27,10,944.121,10,944.121,2,2,33,299.387,0.0533122,0.0552847,0.473395,0.418008,0.0227482,0.0135451,0.949404,0.0143031
28,10,944.121,10,944.121,3,2,13,299.238,0.0429343,0.0445232,0.575766,0.336777,0.0158352,0.0094279,0.964781,0.00995562
29,10,944.121,10,944.121,2,0,0,299.088,0.0421139,0.0436727,0.565057,0.349157,0.0163222,0.00971683,0.9637,0.0102608
30,10,944.121,10,944.121,3,2,13,298.939,0.0483562,0.0501465,0.500417,0.40108,0.0182562,0.009689,0.961823,0.0102316
31,10,944.121,10,978.19,1,2,9,298.789,0.0477791,0.0495483,0.494676,0.407997,0.018805,0.00997899,0.960678,0.0105379
32,10,944.121,10,970.458,3,2,13,298.64,0.0473631,0.0574199,0.490599,0.404618,0.0209102,0.0110947,0.956279,0.0117162
33,10,944.121,10,970.458,3,2,9,298.49,0.046848,0.0567976,0.48549,0.410864,0.0214771,0.0113941,0.955096,0.0120325
34,10,936.342,10,936.342,2,2,33,298.341,0.0479255,0.0581062,0.496888,0.39708,0.023804,0.0126269,0.950234,0.0133346
35,10,936.342,10,945.49,2,2,9,298.192,0.0382829,0.046417,0.597978,0.317322,0.0165783,0.0087929,0.965343,0.00928579
36,10,936.342,10,948.218,2,2,9,298.043,0.0401606,0.0486955,0.578117,0.333027,0.0184907,0.00980597,0.961348,0.0103558
37,10,934.828,10,934.828,2,2,33,297.894,0.0420235,0.0509564,0.558398,0.348622,0.0205698,0.0109072,0.957004,0.0115188
38,10,924.425,10,924.425,2,2,33,297.745,0.0328534,0.0398385,0.654644,0.272664,0.0143333,0.00759927,0.970042,0.00802551
39,10,924.425,10,924.425,1,2,0,297.596,0.0249,0.0301953,0.738162,0.206743,0.0100182,0.00531079,0.979062,0.00560873
40,10,898,10,898,2,2,33,297.447,0.0248522,0.0314695,0.737245,0.206433,0.0134908,0.00715079,0.971806,0.00755204
41,10,898,10,898,2,2,0,297.298,0.0183918,0.02329,0.805483,0.152835,0.00943391,0.0049998,0.980286,0.00528041
42,10,867.106,10,867.106,2,2,33,297.15,0.0229568,0.0290722,0.75712,0.190851,0.0127256,0.0067435,0.973409,0.00712206
43,10,863.033,10,863.033,2,2,33,297.001,0.0168976,0.0213999,0.821165,0.140537,0.00890324,0.00471736,0.981397,0.00498223
44,10,863.033,10,863.033,2,2,13,296.853,0.0122469,0.0155107,0.870342,0.1019,0.00625763,0.00331517,0.986926,0.00350135
45,10,863.033,10,863.033,3,2,13,296.704,0.0125805,0.015934,0.866765,0.10472,0.00658958,0.00349058,0.986233,0.00368665
46,10,863.033,10,863.033,2,2,0,296.556,0.0123161,0.0155999,0.849272,0.122812,0.00693172,0.00367135,0.985519,0.00387762
47,10,863.033,10,863.033,2,2,13,296.408,0.0156999,0.0198868,0.807787,0.156627,0.009427,0.00499233,0.980308,0.00527287
48,10,863.033,10,873.89,3,2,9,296.259,0.0160126,0.0202838,0.803884,0.159819,0.00984342,0.0052122,0.979439,0.00550515
49,10,863.033,10,864.658,2,2,13,296.111,0.0158556,0.0200859,0.796625,0.167434,0.011113,0.00588368,0.976789,0.00621444
50,10,862.642,10,862.642,3,2,33,295.963,0.0161604,0.0204731,0.792633,0.170734,0.0115642,0.0061218,0.975848,0.00646601
51,10,833.079,10,833.079,2,2,33,295.815,0.0144155,0.0182634,0.707599,0.259722,0.00809427,0.00428437,0.983096,0.00452532
52,10,828.937,10,828.937,2,2,33,295.667,0.010856,0.0137544,0.779685,0.195705,0.00569286,0.0030129,0.988112,0.00318238
53,10,828.937,10,830.562,2,2,9,295.52,0.00802507,0.0101681,0.837053,0.144754,0.00402561,0.00213025,0.991594,0.00225011
54,10,828.937,10,830.562,2,2,9,295.372,0.00885863,0.0112248,0.820035,0.159882,0.0046339,0.00245183,0.990324,0.0025898
55,10,828.937,10,830.562,2,2,9,295.224,0.00973961,0.0123417,0.802035,0.175883,0.00531829,0.00281358,0.988896,0.00297195
56,10,828.937,10,837.145,2,2,9,295.077,0.0106654,0.0135155,0.783105,0.192714,0.00608591,0.00321928,0.987294,0.00340051
57,10,828.937,10,837.145,3,2,9,294.929,0.0116328,0.0147421,0.76331,0.210315,0.00694423,0.00367283,0.985503,0.00387965
58,10,828.937,10,888.307,2,2,9,294.782,0.01158,0.0146759,0.760481,0.213263,0.00790101,0.00417835,0.983507,0.00441368
59,10,828.937,10,888.192,3,2,13,294.634,0.0125767,0.0159397,0.739731,0.231753,0.00896431,0.00474006,0.981289,0.00500708
60,10,828.937,10,874.034,2,2,13,294.487,0.0123045,0.0155955,0.724314,0.247786,0.00936899,0.00495341,0.980445,0.00523251
61,10,828.937,10,874.034,0,2,9,294.34,0.0125455,0.0159017,0.718763,0.25279,0.00978292,0.0051716,0.979582,0.00546304
62,10,828.937,10,870.203,2,2,13,294.192,0.0167912,0.0158223,0.715719,0.251667,0.0110471,0.00583916,0.976945,0.00616829
63,10,828.937,10,888.552,2,2,9,294.045,0.0171104,0.0161229,0.710176,0.25659,0.0114957,0.00607548,0.976011,0.00641801
64,10,828.937,10,828.937,2,2,13,293.898,0.0184378,0.0173734,0.687544,0.276645,0.0129341,0.00683481,0.973011,0.00722023
65,10,828.937,10,830.599,2,2,9,293.751,0.0187397,0.0176578,0.682274,0.281328,0.013415,0.00708804,0.972009,0.00748782
66,10,828.937,10,828.937,2,2,13,293.604,0.0200975,0.0189369,0.659091,0.301875,0.0150403,0.00794575,0.96862,0.00839399
67,10,828.937,10,828.937,0,2,0,293.458,0.0203782,0.0192012,0.654163,0.306258,0.0155502,0.00821411,0.967558,0.00867759
68,10,828.937,10,828.937,0,2,0,293.311,0.021635,0.0191642,0.653364,0.305837,0.0207018,0.0109339,0.956813,0.011551
69,10,828.937,10,828.937,3,2,13,293.164,0.0228297,0.0191285,0.652606,0.305436,0.027308,0.0144212,0.943035,0.0152353
70,10,828.937,10,828.937,2,1,13,293.018,0.0224339,0.0187961,0.64172,0.31705,0.027882,0.0147225,0.941842,0.0155537
71,10,828.937,10,828.937,2,2,13,292.871,0.0227329,0.019046,0.636774,0.321447,0.0276674,0.0216525,0.935248,0.0154322
72,10,828.937,10,828.937,2,2,13,292.725,0.0230274,0.019292,0.631898,0.325782,0.0282324,0.0220936,0.933929,0.0157455
73,10,828.937,10,828.937,2,2,13,292.578,0.0233171,0.019534,0.627092,0.330057,0.0287963,0.0225338,0.932612,0.0160581
74,10,828.937,10,832.768,2,2,9,292.432,0.0236022,0.0197721,0.622357,0.334269,0.029359,0.022973,0.931298,0.01637
75,10,828.937,10,828.937,2,2,13,292.286,0.0250914,0.021019,0.598341,0.355549,0.0322602,0.025242,0.924512,0.0179856
76,10,828.937,10,828.937,2,0,13,292.14,0.0253472,0.0212325,0.594056,0.359364,0.032811,0.0256716,0.923227,0.0182905
77,10,828.937,10,828.937,3,2,0,291.994,0.0255984,0.0214421,0.589842,0.363118,0.0444,0.0253467,0.912196,0.0180578
78,10,828.937,10,828.937,2,2,13,291.848,0.0276709,0.0231774,0.637999,0.311153,0.0572332,0.0326692,0.886825,0.0232729
