iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1153.2,17,1153.2,2,2,33,269.884,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,17,1116.02,17,1116.02,3,0,33,269.749,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814
2,16,1093.22,16,1093.22,3,2,33,269.614,0.191272,0.191272,0.303045,0.31441,0.31441,0.191272,0.303045,0.191272
3,16,1093.22,16,1094.26,3,0,9,269.479,0.162243,0.162243,0.257076,0.418438,0.267789,0.162894,0.406423,0.162894
4,13,1104.49,13,1104.49,1,0,33,269.345,0.164863,0.164863,0.261252,0.409022,0.26846,0.162728,0.406083,0.162728
5,13,1094.44,13,1094.44,3,2,33,269.21,0.147698,0.251726,0.234073,0.366503,0.373112,0.139435,0.348018,0.139435
6,12,970.764,12,970.764,2,0,33,269.075,0.122666,0.209084,0.194419,0.473831,0.311827,0.116509,0.455155,0.116509
7,11,925.61,11,925.61,2,2,33,268.941,0.108202,0.184451,0.28927,0.418076,0.420587,0.0980781,0.383257,0.0980781
8,11,925.61,11,925.61,3,2,13,268.806,0.0921631,0.157126,0.394512,0.356199,0.346933,0.0808788,0.49131,0.0808788
9,11,925.61,11,925.61,2,1,13,268.672,0.0907807,0.154786,0.388707,0.365726,0.342842,0.0799019,0.497354,0.0799019
10,11,925.61,11,925.61,3,2,13,268.538,0.0896613,0.152893,0.396128,0.361317,0.336679,0.0964282,0.48845,0.0784428
11,11,925.61,11,925.61,2,0,0,268.403,0.0883503,0.150674,0.390452,0.370524,0.332809,0.0952959,0.494377,0.0775185
12,11,925.61,11,959.228,1,2,9,268.269,0.0960407,0.163807,0.337261,0.402891,0.290396,0.10133,0.525851,0.0824231
13,11,925.61,11,928.507,3,0,13,268.135,0.0953615,0.169521,0.33496,0.400157,0.299125,0.104353,0.511643,0.0848791
14,11,925.61,11,928.507,3,0,9,268.001,0.094136,0.167362,0.330739,0.407764,0.315708,0.101861,0.499582,0.0828485
15,11,925.61,11,928.507,0,3,9,267.867,0.0960015,0.170698,0.337378,0.395923,0.313531,0.102162,0.501218,0.0830898
16,11,921.557,11,921.557,3,0,33,267.733,0.104388,0.169093,0.334252,0.392267,0.310137,0.101033,0.495839,0.0929914
17,11,908.085,11,908.085,2,0,33,267.599,0.0860611,0.13942,0.275634,0.498884,0.418986,0.0850726,0.417642,0.0782999
18,11,897.532,11,897.532,2,0,33,267.465,0.0734385,0.118983,0.381717,0.425862,0.524676,0.0695816,0.341701,0.064041
19,11,897.532,11,902.117,2,0,9,267.332,0.0607546,0.0984424,0.48837,0.352433,0.62625,0.0547,0.268706,0.0503435
20,11,897.532,11,902.117,2,0,9,267.198,0.0626199,0.101475,0.472524,0.363381,0.609078,0.0572002,0.281078,0.0526437
21,11,897.532,11,1071.99,1,2,9,267.064,0.0644409,0.104436,0.457043,0.37408,0.591978,0.0596888,0.2934,0.0549333
22,11,897.532,11,939.238,2,3,13,266.931,0.0638181,0.112782,0.452804,0.370595,0.592019,0.0596656,0.293404,0.054911
23,11,897.532,11,987.755,2,0,9,266.797,0.0632421,0.111777,0.457601,0.36738,0.583065,0.0587362,0.288926,0.0692733
24,11,897.532,11,985.81,3,0,13,266.664,0.0649974,0.114893,0.4424,0.377709,0.565975,0.0611298,0.300796,0.0720987
25,11,897.532,11,987.567,3,0,9,266.531,0.0640925,0.113306,0.436409,0.386193,0.568886,0.0607061,0.298807,0.0716013
26,11,897.532,11,986.515,0,1,13,266.397,0.0652561,0.115376,0.444502,0.374865,0.551942,0.0630777,0.310579,0.074401
27,11,897.532,11,985.453,3,2,13,266.264,0.0794156,0.113603,0.437789,0.369192,0.543148,0.0780707,0.305595,0.0731862
28,11,897.532,11,986.692,0,0,9,266.131,0.0783007,0.112016,0.431791,0.377892,0.53137,0.0763482,0.320711,0.0715705
29,11,897.532,11,987.755,0,0,9,265.998,0.086624,0.11098,0.42791,0.374486,0.514538,0.0790749,0.332261,0.0741257
30,11,897.532,11,987.755,3,0,9,265.865,0.0947923,0.109962,0.424102,0.371143,0.498006,0.081752,0.343608,0.0766342
31,11,897.532,11,987.755,2,0,0,265.732,0.0964156,0.111849,0.431494,0.360242,0.481802,0.0843745,0.354732,0.0790915
32,11,897.532,11,970.851,2,2,13,265.599,0.106232,0.12324,0.373506,0.397023,0.421272,0.0942117,0.396205,0.0883117
33,11,897.532,11,969.459,3,3,13,265.466,0.105023,0.121841,0.380527,0.392609,0.41664,0.0931479,0.402899,0.0873133
34,11,897.532,11,969.459,2,2,9,265.334,0.104021,0.120683,0.376995,0.398301,0.409696,0.0915681,0.396182,0.102553
35,11,897.532,11,969.459,2,2,9,265.201,0.106018,0.123003,0.364922,0.406056,0.418677,0.0935474,0.383003,0.104772
36,11,897.532,11,970.851,3,0,9,265.068,0.107789,0.125062,0.354198,0.412951,0.42667,0.0953046,0.371283,0.106743
37,11,897.532,11,970.851,3,3,0,264.936,0.110307,0.127986,0.362555,0.399152,0.412359,0.0976657,0.380585,0.10939
38,11,897.532,11,970.851,2,0,0,264.803,0.120453,0.139763,0.395999,0.343785,0.416987,0.0987334,0.384851,0.0994287
39,11,897.532,11,970.851,1,3,0,264.671,0.131356,0.152418,0.341244,0.374982,0.360271,0.108319,0.422328,0.109082
40,11,896.58,11,896.58,2,2,33,264.539,0.134056,0.134846,0.348326,0.382771,0.364143,0.109457,0.426881,0.0995199
41,11,896.58,11,914.117,0,0,9,264.406,0.1123,0.112961,0.454021,0.320717,0.296564,0.0891219,0.533284,0.0810297
42,11,896.58,11,915.323,3,3,9,264.274,0.120638,0.111876,0.449784,0.317702,0.295302,0.0892578,0.534289,0.0811517
43,11,896.58,11,913.257,3,2,13,264.142,0.12152,0.112692,0.453192,0.312595,0.292173,0.0882909,0.52869,0.0908468
44,11,896.58,11,914.117,2,3,9,264.01,0.119219,0.110556,0.444726,0.325499,0.289702,0.0875234,0.532717,0.0900576
45,11,896.58,11,914.117,0,1,9,263.878,0.122287,0.1134,0.430371,0.333942,0.286617,0.0865705,0.527107,0.0997054
46,11,896.58,11,914.117,2,0,9,263.746,0.129812,0.112404,0.426704,0.33108,0.283603,0.0961334,0.521628,0.098636
47,11,896.58,11,914.117,2,3,9,263.614,0.132953,0.11512,0.412773,0.339154,0.282753,0.0962236,0.522294,0.0987291
48,11,896.58,11,914.117,2,2,9,263.482,0.136001,0.117755,0.399251,0.346994,0.279796,0.0951969,0.516896,0.108111
49,11,896.58,11,1095.04,1,2,9,263.351,0.138954,0.120309,0.386141,0.354596,0.289217,0.0983811,0.500672,0.11173
50,11,896.58,11,1068.15,3,2,13,263.219,0.137862,0.127076,0.383185,0.351876,0.298456,0.101502,0.484765,0.115277
51,11,896.58,11,1068.15,3,2,9,263.087,0.13612,0.125468,0.378419,0.359993,0.295815,0.100582,0.489368,0.114235
52,11,896.58,11,1069.32,3,2,9,262.956,0.138485,0.127646,0.385074,0.348794,0.304918,0.103655,0.473699,0.117728
53,10,828.937,10,828.937,2,2,33,262.824,0.140583,0.129578,0.390986,0.338853,0.313816,0.106656,0.458387,0.12114
54,10,828.937,10,828.937,2,2,13,262.693,0.116093,0.107003,0.497029,0.279874,0.252553,0.0858166,0.564157,0.097473
55,10,828.937,10,828.937,3,1,13,262.562,0.11502,0.106013,0.50163,0.277337,0.250847,0.0852183,0.567139,0.0967959
56,10,828.937,10,828.937,3,0,13,262.43,0.112497,0.103685,0.490768,0.293051,0.246158,0.102244,0.556629,0.0949686
57,10,828.937,10,828.937,2,2,13,262.299,0.110153,0.101524,0.480688,0.307635,0.263857,0.0998188,0.543609,0.0927144
58,10,828.937,10,828.937,3,3,13,262.168,0.109185,0.10063,0.485191,0.304994,0.262175,0.0991632,0.546558,0.092104
59,10,828.937,10,828.937,2,0,0,262.037,0.107008,0.0986216,0.475657,0.318713,0.257221,0.0972705,0.536309,0.109199
60,10,828.937,10,828.937,2,0,13,261.906,0.119351,0.109995,0.415102,0.355552,0.224657,0.10151,0.559873,0.11396
61,10,828.937,10,828.937,2,2,13,261.775,0.118217,0.108948,0.420585,0.35225,0.243045,0.0990774,0.546645,0.111233
62,10,828.937,10,848.894,1,0,9,261.644,0.117101,0.107918,0.425981,0.349001,0.241513,0.0984354,0.549537,0.110514
