iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,1344.1,14,1344.1,3,1,33,196.918,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1236.57,14,1236.57,3,1,33,196.819,0.21814,0.21814,0.21814,0.345581,0.21814,0.345581,0.21814,0.21814
2,0,14,1214.1,14,1214.1,3,1,33,196.721,0.182242,0.182242,0.182242,0.453275,0.182242,0.453275,0.182242,0.182242
3,0,14,1204.75,14,1204.75,3,1,33,196.623,0.145549,0.145549,0.145549,0.563354,0.145549,0.563354,0.145549,0.145549
4,0,14,1181.41,14,1181.41,0,1,33,196.524,0.111467,0.111467,0.111467,0.6656,0.111467,0.6656,0.111467,0.111467
5,0,14,1181.41,14,1181.41,2,1,0,196.426,0.186538,0.102022,0.102022,0.609419,0.0824112,0.752766,0.0824112,0.0824112
6,0,14,1181.41,14,1181.41,3,1,0,196.328,0.187579,0.102579,0.0968738,0.612968,0.0984616,0.704615,0.0984616,0.0984616
7,0,13,1611.52,13,1611.52,1,1,33,196.23,0.215309,0.117729,0.11118,0.555783,0.115828,0.652516,0.115828,0.115828
8,0,13,1537.4,13,1537.4,0,3,33,196.132,0.196873,0.193189,0.101647,0.508291,0.0859853,0.742044,0.0859853,0.0859853
9,0,13,1412.81,13,1412.81,0,1,33,196.034,0.292885,0.170076,0.0894739,0.447565,0.0798888,0.689729,0.0798888,0.150493
10,0,12,1587.75,12,1587.75,1,1,33,195.936,0.39912,0.144509,0.0760138,0.380357,0.0588207,0.771539,0.0588207,0.110819
11,0,12,1587.75,12,1587.75,2,1,0,195.838,0.362484,0.223063,0.0690134,0.34544,0.0422839,0.835758,0.0422839,0.0796738
12,0,12,1587.75,12,1587.75,0,1,0,195.74,0.36412,0.224048,0.0648359,0.346996,0.0522708,0.796954,0.0522708,0.0985043
13,0,12,1388.74,12,1388.74,2,2,33,195.642,0.312166,0.242348,0.0701143,0.375372,0.0636706,0.752656,0.0636706,0.120002
14,0,12,1371.19,12,1371.19,3,1,33,195.544,0.295233,0.229191,0.120552,0.355024,0.0600795,0.710556,0.116116,0.113248
15,0,12,1343.79,12,1343.79,3,1,33,195.446,0.247911,0.192445,0.10121,0.458434,0.0440857,0.787587,0.0852159,0.0831111
16,0,12,1343.79,12,1343.79,2,1,0,195.348,0.199834,0.155117,0.0815685,0.56348,0.0316585,0.847448,0.0612027,0.0596908
17,0,12,1329.28,12,1329.28,0,1,33,195.251,0.200699,0.15578,0.0774832,0.566037,0.0394633,0.80982,0.0763011,0.0744157
18,0,12,1316.85,12,1316.85,0,1,33,195.153,0.296329,0.137119,0.0681919,0.49836,0.0281778,0.864193,0.054488,0.0531414
19,0,12,1275.93,12,1275.93,3,1,33,195.056,0.401486,0.116608,0.0579834,0.423922,0.0198816,0.904168,0.0384506,0.0375001
