iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,16,1462.84,16,1462.84,1,3,33,269.884,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,15,1373.44,15,1373.44,0,3,33,269.749,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,13,1269.61,13,1269.61,2,3,33,269.614,0.31441,0.303045,0.191272,0.191272,0.182242,0.182242,0.182242,0.453275
3,13,1197.7,13,1197.7,3,3,33,269.479,0.279713,0.269601,0.280538,0.170148,0.145549,0.145549,0.145549,0.563354
4,12,1375.73,12,1375.73,1,3,33,269.345,0.251891,0.242782,0.252634,0.252693,0.111467,0.111467,0.111467,0.6656
5,12,1322.65,12,1322.65,0,0,33,269.21,0.22102,0.335583,0.221672,0.221725,0.0824112,0.0824112,0.0824112,0.752766
6,12,1277.47,12,1277.47,3,3,33,269.075,0.315237,0.295008,0.194854,0.1949,0.14519,0.0767451,0.0767451,0.70132
7,12,1277.47,12,1277.47,2,3,0,268.941,0.280735,0.262716,0.173511,0.283038,0.106559,0.0563184,0.0563184,0.780804
8,12,1277.47,12,1290.91,1,3,9,268.806,0.288618,0.27009,0.150304,0.290987,0.129046,0.0681946,0.0681946,0.734565
9,12,1277.47,12,1290.91,3,0,0,268.672,0.29113,0.263756,0.151593,0.29352,0.135522,0.0716075,0.0716075,0.721263
10,12,1277.47,12,1308.92,1,1,9,268.538,0.309068,0.280002,0.160912,0.250018,0.126459,0.0723303,0.0723303,0.72888
11,12,1277.47,12,1308.92,0,3,9,268.403,0.311643,0.274036,0.162232,0.25209,0.124812,0.0841696,0.0713802,0.719638
12,12,1277.47,12,1308.92,0,0,0,268.269,0.303203,0.277404,0.164209,0.255184,0.13082,0.0882142,0.0748077,0.706159
13,12,1277.47,12,1308.92,2,3,0,268.135,0.258951,0.295031,0.174624,0.271394,0.122305,0.0890485,0.0755127,0.713134
14,12,1277.47,12,1314.26,3,3,9,268.001,0.266025,0.303098,0.152066,0.278811,0.144747,0.105381,0.0893601,0.660511
15,12,1277.47,12,1314.26,0,3,0,267.867,0.268149,0.305526,0.153263,0.273062,0.150518,0.109576,0.0929136,0.646993
16,12,1187.77,12,1187.77,3,2,33,267.733,0.22993,0.321493,0.161251,0.287326,0.174542,0.127057,0.107733,0.590667
17,12,1187.77,12,1187.77,3,3,0,267.599,0.197213,0.275765,0.138296,0.388727,0.16039,0.116748,0.179958,0.542905
18,12,1171.92,12,1171.92,3,2,33,267.465,0.213937,0.299171,0.150013,0.336879,0.180924,0.131686,0.203003,0.484387
19,12,1171.92,12,1197.42,3,0,9,267.332,0.180166,0.251963,0.126324,0.441547,0.158937,0.115676,0.299781,0.425605
20,12,1171.92,12,1265.05,3,3,9,267.198,0.18399,0.257327,0.128996,0.429687,0.16559,0.114738,0.297408,0.422265
21,12,1171.92,12,1386.38,1,3,9,267.064,0.187713,0.262552,0.131597,0.418137,0.169016,0.117104,0.303597,0.410284
22,12,1171.92,12,1244.74,3,2,13,266.931,0.187697,0.262557,0.131577,0.418169,0.172345,0.119401,0.309613,0.39864
23,12,1171.92,12,1244.93,1,2,9,266.797,0.185019,0.258828,0.12969,0.426462,0.169193,0.117209,0.322183,0.391415
24,12,1171.92,12,1339.24,1,2,9,266.664,0.184873,0.259351,0.129579,0.426197,0.170698,0.118243,0.316097,0.394963
