iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,10,1399.45,10,1399.45,1,2,33,245.637,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,10,1323.73,10,1323.73,2,0,33,245.514,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,10,1323.73,10,1358.95,1,2,9,245.391,0.191272,0.303045,0.31441,0.191272,0.31441,0.191272,0.303045,0.191272
3,10,1323.73,10,1358.95,1,2,0,245.269,0.192776,0.297535,0.316913,0.192776,0.316913,0.192776,0.297535,0.192776
4,10,1323.73,10,1358.95,1,0,0,245.146,0.203953,0.256772,0.335321,0.203953,0.335321,0.203953,0.256772,0.203953
5,10,1323.73,10,1340.49,3,1,13,245.023,0.213116,0.223348,0.35042,0.213116,0.290227,0.217786,0.2742,0.217786
6,10,1299.98,10,1299.98,3,2,33,244.901,0.208443,0.218452,0.342771,0.230334,0.284864,0.232258,0.269129,0.213749
7,10,1299.98,10,1339.43,3,0,9,244.778,0.18191,0.190647,0.299169,0.328275,0.246121,0.200662,0.36855,0.184668
8,10,1299.98,10,1339.82,0,2,9,244.656,0.183788,0.192617,0.302287,0.321308,0.247331,0.200329,0.367982,0.184358
9,10,1299.98,10,1340.48,3,1,9,244.534,0.187504,0.191726,0.300916,0.319854,0.250397,0.202803,0.360168,0.186632
10,10,1244.12,10,1244.12,2,2,33,244.411,0.189353,0.193618,0.303913,0.313115,0.249155,0.206743,0.358407,0.185695
11,10,1244.12,10,1244.12,2,1,0,244.289,0.161229,0.164861,0.407275,0.266635,0.207196,0.17192,0.46647,0.154414
12,10,1244.12,10,1244.12,3,0,0,244.167,0.175283,0.179233,0.355577,0.289907,0.211382,0.155125,0.47597,0.157524
13,10,1244.12,10,1257.72,1,3,9,244.045,0.184747,0.18891,0.374828,0.251515,0.188751,0.159555,0.489672,0.162023
14,10,1244.12,10,1247.67,2,2,13,243.923,0.183541,0.194136,0.372434,0.249889,0.186594,0.157726,0.484168,0.171512
15,10,1216.5,10,1216.5,2,2,33,243.801,0.180398,0.190814,0.383163,0.245625,0.183139,0.1548,0.493728,0.168334
16,10,1216.5,10,1252.47,0,0,9,243.679,0.148425,0.156997,0.492473,0.202104,0.143983,0.1217,0.601976,0.132341
17,10,1216.5,10,1252.47,3,0,0,243.557,0.15819,0.155174,0.486867,0.199768,0.155586,0.120023,0.593871,0.13052
18,10,1193.93,10,1193.93,2,2,33,243.436,0.162297,0.159202,0.499619,0.178881,0.143067,0.121775,0.602731,0.132427
19,10,1184.64,10,1184.64,2,2,33,243.314,0.127373,0.124943,0.607294,0.140391,0.108045,0.0919617,0.699985,0.100008
20,10,1180.17,10,1180.17,2,2,33,243.192,0.0961116,0.094278,0.703674,0.105937,0.0790141,0.0672502,0.7806,0.0731357
21,10,1172.64,10,1172.64,2,2,33,243.071,0.0702655,0.0689247,0.78336,0.0774499,0.0564414,0.0480367,0.84328,0.0522416
22,10,1168.28,10,1168.28,2,2,33,242.949,0.0502002,0.0492421,0.845224,0.0553341,0.0396984,0.0337858,0.889772,0.0367438
23,10,1168.28,10,1168.28,2,2,0,242.828,0.0353272,0.0346528,0.891079,0.0389408,0.0276749,0.0235523,0.923158,0.0256148
24,10,1168.28,10,1168.63,2,2,9,242.706,0.0446461,0.0437936,0.862346,0.0492139,0.0355165,0.0302249,0.901386,0.0328722
25,10,1168.28,10,1168.63,2,2,9,242.585,0.0478465,0.0469328,0.852478,0.0527429,0.038403,0.0326801,0.893374,0.0355432
26,10,1168.28,10,1194.67,2,1,9,242.464,0.0511657,0.0501884,0.842243,0.0564027,0.0414309,0.0352557,0.884968,0.038345
27,10,1150.45,10,1150.45,2,2,33,242.342,0.0545985,0.0535555,0.831658,0.0601881,0.04102,0.0442879,0.876728,0.0379641
28,10,1150.45,10,1197.29,2,1,9,242.221,0.0385229,0.0377868,0.881223,0.0424676,0.028687,0.0309729,0.913791,0.0265495
29,10,1150.45,10,1158.07,2,2,13,242.1,0.041471,0.0406784,0.872132,0.0457185,0.0284232,0.0392571,0.906015,0.0263049
30,10,1084.98,10,1084.98,2,2,33,241.979,0.0415422,0.0407481,0.871912,0.0457978,0.0287108,0.0396568,0.905062,0.0265707
31,10,1077.89,10,1077.89,2,2,33,241.858,0.0290592,0.0285036,0.9104,0.0320367,0.0200237,0.0276596,0.933786,0.0185309
32,10,1031.24,10,1031.24,2,2,33,241.737,0.0202092,0.0198227,0.937688,0.0222803,0.0139338,0.0192485,0.953923,0.0128948
33,10,1012.76,10,1012.76,2,2,33,241.616,0.0140301,0.0137618,0.95674,0.0154683,0.00970314,0.0134051,0.967912,0.00897945
34,10,1012.76,10,1062.18,1,2,9,241.495,0.00975122,0.00956468,0.969933,0.010751,0.00677567,0.00936133,0.977593,0.00627023
35,10,1009.54,10,1009.54,2,2,33,241.375,0.00970395,0.013478,0.966119,0.0106991,0.00762912,0.0105411,0.97477,0.0070599
36,10,995.301,10,995.301,2,2,33,241.254,0.00677249,0.00940703,0.976353,0.00746715,0.00534073,0.00737975,0.982337,0.00494217
37,10,995.301,10,1043.53,2,2,9,241.133,0.00474518,0.00659152,0.983431,0.005232,0.0037564,0.00519088,0.987577,0.00347602
38,10,995.301,10,1043.53,2,2,0,241.013,0.0053799,0.00747369,0.981214,0.00593194,0.00428496,0.00592167,0.985828,0.00396507
39,10,995.301,10,1027.92,2,2,13,240.892,0.0072618,0.0100887,0.974642,0.00800711,0.00582481,0.00805022,0.980735,0.00538988
40,10,995.301,10,1027.92,2,2,0,240.772,0.00753974,0.0104755,0.973671,0.00831375,0.00608134,0.0084053,0.979886,0.00562717
41,10,995.301,10,1002.93,2,2,13,240.651,0.0100839,0.0140113,0.964785,0.0111193,0.00819312,0.0113248,0.972901,0.00758112
42,10,969.832,10,969.832,2,2,33,240.531,0.0103982,0.0144489,0.963687,0.0114661,0.00849349,0.0117408,0.971907,0.00785892
43,10,969.832,10,1066.73,1,2,9,240.411,0.00724796,0.0100721,0.974687,0.00799248,0.00593458,0.00820405,0.98037,0.00549111
44,10,969.832,10,1016.92,2,2,13,240.291,0.00721194,0.0140404,0.970795,0.00795291,0.0067023,0.00926596,0.97783,0.00620137
45,10,950.821,10,950.821,2,2,33,240.17,0.00748683,0.0145775,0.969679,0.00825621,0.00697681,0.00964609,0.976922,0.00645526
46,10,950.821,10,950.884,2,2,9,240.05,0.00524127,0.0102066,0.978772,0.00578,0.00488513,0.00675459,0.98384,0.00451987
47,10,950.821,10,950.884,2,2,9,239.93,0.00592685,0.0115432,0.975994,0.00653618,0.005541,0.00766194,0.98167,0.00512662
48,10,950.821,10,1116.47,1,2,9,239.81,0.00668344,0.0130185,0.972927,0.00737069,0.00626749,0.00866707,0.979267,0.00579869
49,10,950.821,10,1005.3,2,2,13,239.69,0.00664558,0.0176451,0.96838,0.00732908,0.00706979,0.00977717,0.976612,0.00654088
50,10,950.821,10,1005.3,2,2,0,239.571,0.00690831,0.0183463,0.967126,0.00761899,0.00735079,0.0101664,0.975682,0.00680075
51,10,950.821,10,973.833,2,2,13,239.451,0.0092362,0.0245332,0.956044,0.0101865,0.0098559,0.013632,0.967394,0.00911827
52,10,950.821,10,973.833,2,0,0,239.331,0.00953445,0.0253303,0.95462,0.0105157,0.0101768,0.0140768,0.966331,0.00941501
53,10,950.821,10,972.186,2,2,13,239.211,0.012614,0.0335183,0.939955,0.0139124,0.0119026,0.0140406,0.964667,0.00939009
54,10,950.821,10,961.305,2,2,13,239.092,0.0129347,0.0343772,0.938422,0.0142664,0.0122815,0.0144882,0.963542,0.00968861
55,10,950.821,10,971.793,2,2,9,238.972,0.0132563,0.0352388,0.936883,0.0146214,0.0126641,0.01494,0.962406,0.00998995
56,10,944.603,10,944.603,2,2,33,238.853,0.014643,0.0389327,0.930273,0.0161512,0.0141037,0.0166388,0.958132,0.011125
57,10,944.603,10,956.895,2,2,9,238.733,0.0102293,0.0272029,0.951285,0.0112832,0.00981615,0.011581,0.97086,0.00774263
58,10,944.603,10,948.32,2,2,13,238.614,0.011376,0.0302583,0.945817,0.0125483,0.0109984,0.0129762,0.967351,0.00867474
59,10,918.478,10,918.478,2,2,33,238.495,0.0116904,0.0311006,0.944314,0.0128953,0.0113668,0.0134113,0.966257,0.00896486
60,10,918.478,10,918.478,2,2,0,238.375,0.00816477,0.0217255,0.961103,0.00900647,0.00792307,0.00934848,0.97648,0.00624855
61,10,918.478,10,922.738,2,2,9,238.256,0.010862,0.028908,0.948248,0.011982,0.0106482,0.0125642,0.96839,0.00839729
62,10,908.655,10,908.655,2,2,33,238.137,0.0120613,0.0321061,0.942528,0.0133052,0.0119081,0.0140514,0.96465,0.00939046
63,10,898.622,10,898.622,2,2,33,238.018,0.00842104,0.0224205,0.959869,0.0092897,0.00829463,0.00978785,0.975377,0.00654064
64,10,898.622,10,922.829,2,2,9,237.899,0.00588914,0.0156826,0.971932,0.00649675,0.00579961,0.0068439,0.982783,0.00457301
65,10,898.622,10,914.6,2,2,13,237.78,0.00663814,0.0176806,0.968358,0.00732318,0.00657639,0.0077608,0.980478,0.00518525
66,10,898.622,10,913.756,2,2,13,237.661,0.00689947,0.0183802,0.967109,0.00761162,0.00686921,0.00810663,0.979608,0.00541587
67,10,898.622,10,903.274,2,2,13,237.542,0.00716516,0.0190918,0.965838,0.00790489,0.00716853,0.00846015,0.97872,0.00565159
68,10,878.25,10,878.25,2,2,33,237.424,0.00743507,0.0198148,0.964547,0.00820283,0.00747421,0.0088212,0.977812,0.00589231
69,10,878.25,10,886.3,2,2,9,237.305,0.00520264,0.013868,0.975189,0.00573999,0.00523055,0.0061734,0.984473,0.00412332
70,10,878.25,10,884.444,2,2,13,237.186,0.00588136,0.0156803,0.971949,0.00648893,0.00594476,0.00701658,0.982353,0.00468612
71,10,878.25,10,884.444,2,2,9,237.068,0.00612812,0.0163414,0.970769,0.00676132,0.00622208,0.00734415,0.981529,0.00490449
72,10,878.25,10,908.301,2,2,9,236.949,0.00690125,0.0184066,0.967078,0.00761449,0.00704471,0.00831539,0.979087,0.00555265
73,10,878.25,10,889.688,2,2,13,236.831,0.00775009,0.0206746,0.963024,0.00855122,0.00795401,0.00938902,0.976388,0.00626906
74,10,878.25,10,886,2,2,13,236.712,0.00802814,0.0214206,0.961693,0.00885819,0.00827479,0.009768,0.975436,0.00652158
75,10,878.25,10,883.682,2,2,13,236.594,0.00830988,0.0221767,0.960344,0.00916924,0.00860135,0.0101538,0.974466,0.00677863
76,10,870.506,10,870.506,2,2,33,236.476,0.00859512,0.0229424,0.958978,0.00948416,0.00893351,0.0105463,0.97348,0.00704007
77,10,870.506,10,870.506,2,2,13,236.357,0.00600303,0.0160267,0.971346,0.00662409,0.0062334,0.00735897,0.981496,0.00491201
78,10,870.506,10,877.661,2,2,9,236.239,0.0062517,0.0166938,0.970156,0.00689862,0.00651732,0.00769441,0.980653,0.0051355
79,10,870.506,10,872.545,2,2,13,236.121,0.0070373,0.0187953,0.966402,0.00776567,0.00737163,0.0087033,0.978117,0.00580839
80,10,870.506,10,888.707,2,2,9,236.003,0.00730416,0.0195119,0.965124,0.0080603,0.00768053,0.00906831,0.9772,0.0060515
81,10,870.134,10,870.134,2,2,33,235.885,0.00819162,0.0218869,0.960882,0.00903982,0.00865533,0.0102196,0.974306,0.00681922
82,10,870.134,10,870.134,2,2,13,235.767,0.00572073,0.015288,0.972678,0.0063132,0.00603884,0.00713046,0.982073,0.00475755
83,10,870.134,10,870.134,2,2,0,235.649,0.00596338,0.0159396,0.971516,0.00658111,0.00631769,0.00745996,0.981245,0.004977
84,10,870.134,10,870.134,2,2,13,235.531,0.00801857,0.0214372,0.961695,0.00884937,0.00855095,0.0100973,0.974616,0.00673602
85,10,870.134,10,870.134,2,2,13,235.414,0.00829922,0.0221918,0.96035,0.00915928,0.0088814,0.0104879,0.973635,0.006996
86,10,870.134,10,870.284,2,2,9,235.296,0.00858334,0.022956,0.958988,0.00947302,0.00921724,0.0108849,0.972638,0.0072602
87,10,870.134,10,870.462,2,2,9,235.178,0.00958859,0.0256496,0.954179,0.0105827,0.010344,0.0122159,0.969293,0.00814736
88,10,870.134,10,886.7,2,2,9,235.061,0.0106821,0.0285803,0.948948,0.0117898,0.0115774,0.013673,0.965631,0.0091184
89,10,870.134,10,878.385,2,2,13,234.943,0.0118677,0.0317587,0.943275,0.0130985,0.0129235,0.0152631,0.961635,0.010178
90,10,870.134,10,871.524,2,2,13,234.826,0.0121803,0.0326017,0.941774,0.0134439,0.0133069,0.0157165,0.960497,0.0104795
91,10,868.625,10,868.625,2,2,33,234.708,0.0124941,0.0334482,0.940267,0.0137905,0.0136932,0.0161733,0.95935,0.0107832
92,10,868.625,10,874.221,3,2,9,234.591,0.00870078,0.0232977,0.958398,0.00960378,0.00950259,0.0112241,0.971791,0.00748282
