iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,1766.88,14,1766.88,1,2,33,281.661,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1712.3,14,1712.3,0,2,33,281.521,0.21814,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814
2,0,14,1712.3,14,1744.58,0,3,9,281.38,0.31441,0.303045,0.191272,0.191272,0.182242,0.182242,0.453275,0.182242
3,0,14,1682.95,14,1682.95,0,0,33,281.239,0.308002,0.305894,0.193052,0.193052,0.180441,0.180441,0.448877,0.190242
4,0,14,1682.95,14,1701.1,0,3,9,281.099,0.411347,0.260224,0.164215,0.164215,0.272857,0.160077,0.398292,0.168774
5,0,14,1556.39,14,1556.39,2,2,33,280.958,0.402118,0.264317,0.166782,0.166782,0.27063,0.158754,0.395071,0.175545
6,0,14,1556.39,14,1809.45,1,1,9,280.818,0.360081,0.236666,0.253932,0.149321,0.221865,0.130134,0.5041,0.143901
7,0,14,1556.39,14,1726.15,2,2,13,280.677,0.359734,0.237446,0.25367,0.149151,0.219218,0.140441,0.498168,0.142172
8,0,14,1556.39,14,1723.85,1,2,13,280.537,0.352557,0.23269,0.268604,0.146149,0.215602,0.138112,0.506471,0.139815
9,0,14,1556.39,14,1728.5,0,2,9,280.397,0.345528,0.248027,0.263234,0.14321,0.212057,0.135829,0.514609,0.137504
10,0,14,1556.39,14,1608.76,2,1,13,280.256,0.337082,0.251233,0.26664,0.145046,0.217333,0.139196,0.502557,0.140913
11,0,14,1556.39,14,1583.44,0,2,13,280.116,0.33101,0.246693,0.279887,0.142409,0.212159,0.159619,0.490675,0.137547
12,0,14,1539.49,14,1539.49,0,2,33,279.976,0.340678,0.243131,0.275853,0.140337,0.208742,0.15704,0.498898,0.13532
13,0,14,1539.49,14,1540.01,3,0,9,279.836,0.446026,0.204286,0.231785,0.117902,0.164297,0.123596,0.605609,0.106498
14,0,14,1539.49,14,1540.01,1,2,0,279.696,0.441373,0.202123,0.229337,0.127168,0.174635,0.122039,0.598172,0.105154
15,0,14,1535.49,14,1535.49,2,2,33,279.556,0.454128,0.179128,0.235933,0.13081,0.199882,0.139672,0.540103,0.120343
16,0,14,1535.49,14,1637.64,0,1,9,279.417,0.393842,0.15532,0.337422,0.113417,0.154967,0.108279,0.643463,0.0932915
17,0,14,1535.49,14,1653.67,0,0,9,279.277,0.382776,0.158143,0.343609,0.115471,0.152877,0.120133,0.634967,0.0920241
18,0,13,1529.17,13,1529.17,2,1,33,279.137,0.372045,0.160881,0.349611,0.117463,0.163733,0.118564,0.626885,0.0908178
19,0,13,1529.17,13,1529.17,0,1,0,278.998,0.311361,0.134617,0.455742,0.0982809,0.149532,0.194867,0.572669,0.0829314
20,0,13,1529.17,13,1529.17,0,2,0,278.858,0.271136,0.142458,0.482406,0.103999,0.153245,0.17473,0.587045,0.0849803
21,0,13,1524.16,13,1524.16,0,2,33,278.719,0.237845,0.148943,0.504486,0.108726,0.175305,0.199889,0.527603,0.0972025
22,0,13,1524.16,13,1524.16,1,2,0,278.579,0.340788,0.128805,0.436386,0.0940202,0.1369,0.156103,0.631098,0.0758989
23,0,13,1524.16,13,1524.16,1,2,0,278.44,0.345485,0.116802,0.442422,0.0952913,0.158659,0.180918,0.572471,0.0879518
24,0,13,1524.16,13,1524.16,2,3,0,278.301,0.349385,0.106835,0.447438,0.0963422,0.180755,0.20612,0.512936,0.100189
25,0,13,1524.16,13,1524.16,2,3,0,278.162,0.385291,0.117787,0.390707,0.106216,0.182009,0.207555,0.516603,0.0938319
26,0,13,1524.16,13,1524.16,2,0,0,278.023,0.41878,0.127994,0.337808,0.115418,0.183074,0.208775,0.519733,0.0884182
27,0,13,1524.16,13,1534.97,0,2,9,277.884,0.447063,0.136606,0.29315,0.123181,0.164214,0.213574,0.531777,0.0904352
28,0,13,1523.32,13,1523.32,3,2,33,277.745,0.43536,0.139487,0.299377,0.125776,0.168988,0.219794,0.518165,0.093053
29,0,13,1523.32,13,1523.32,3,1,0,277.606,0.397817,0.127429,0.27354,0.201214,0.132247,0.172017,0.622923,0.0728132
30,0,13,1523.32,13,1538.7,0,2,9,277.467,0.410017,0.131307,0.281908,0.176768,0.134733,0.156266,0.634828,0.0741729
31,0,13,1496.97,13,1496.97,0,2,33,277.328,0.398801,0.133792,0.287285,0.180123,0.140082,0.162475,0.620334,0.0771085
32,0,13,1487.33,13,1487.33,0,2,33,277.19,0.50674,0.109761,0.23572,0.147779,0.105648,0.12254,0.713665,0.0581471
33,0,13,1469.13,13,1469.13,0,2,33,277.051,0.612022,0.0863254,0.18542,0.116233,0.0773406,0.0897094,0.790388,0.0425622
34,0,13,1469.13,13,1469.13,0,2,0,276.913,0.706049,0.0653983,0.140492,0.0880612,0.0554135,0.0642776,0.849817,0.0304916
35,0,13,1450.41,13,1450.41,0,2,33,276.774,0.651094,0.0776177,0.166767,0.104521,0.0691749,0.0802426,0.812523,0.0380593
36,0,13,1450.41,13,1478.65,3,2,9,276.636,0.739073,0.0580406,0.124724,0.078163,0.0492824,0.0571691,0.866437,0.0271114
37,0,13,1450.41,13,1478.65,1,2,0,276.497,0.729933,0.0572937,0.123137,0.0896359,0.0531693,0.0616799,0.855905,0.0292462
38,0,13,1450.41,13,1477.91,0,2,13,276.359,0.730085,0.0571784,0.123119,0.089617,0.066551,0.0772058,0.819641,0.0366026
39,0,13,1450.41,13,1475.82,0,2,13,276.221,0.731296,0.0569162,0.122573,0.0892141,0.0665775,0.0772388,0.819571,0.0366127
40,0,13,1434.48,13,1434.48,3,2,33,276.083,0.732482,0.0566595,0.122039,0.0888196,0.0666029,0.0772706,0.819504,0.0366223
41,0,13,1434.48,13,1496.37,3,2,9,275.945,0.680669,0.0526247,0.113366,0.15334,0.0473523,0.0549383,0.871675,0.0260341
42,0,13,1434.48,13,1446.72,0,2,13,275.807,0.672832,0.0519922,0.112021,0.163155,0.0511529,0.0593495,0.861377,0.0281203
43,0,13,1434.48,13,1471.66,0,2,9,275.669,0.674122,0.0517785,0.111578,0.162522,0.0514462,0.0596916,0.860584,0.0282781
