iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,6,1378.76,6,1378.76,1,0,33,211.727,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,4,1228.18,4,1228.18,1,1,33,211.621,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,0,4,1215.98,4,1215.98,0,0,33,211.515,0.182242,0.453275,0.182242,0.182242,0.303045,0.31441,0.191272,0.191272
3,0,4,1215.98,4,1340.01,2,0,9,211.409,0.275249,0.401754,0.161498,0.161498,0.406423,0.267789,0.162894,0.162894
4,0,4,1205.05,4,1205.05,2,1,33,211.304,0.272857,0.398292,0.168774,0.160077,0.397249,0.271942,0.165404,0.165404
5,0,4,1179.45,4,1179.45,2,1,33,211.198,0.244188,0.356471,0.256099,0.143243,0.340164,0.376613,0.141611,0.141611
6,0,4,1137.99,4,1137.99,2,1,33,211.092,0.211256,0.308419,0.356414,0.123911,0.281431,0.48429,0.11714,0.11714
7,0,4,1131.11,4,1131.11,2,1,33,210.987,0.176519,0.257725,0.462231,0.103525,0.22302,0.591357,0.0928112,0.0928112
8,0,4,1100.47,4,1100.47,2,1,33,210.881,0.141322,0.206351,0.569453,0.082874,0.169967,0.688592,0.0707204,0.0707204
9,0,4,1100.47,4,1130.74,2,3,9,210.776,0.108755,0.15881,0.668666,0.0637692,0.125458,0.770159,0.0521917,0.0521917
10,0,4,1100.47,4,1130.74,1,3,0,210.67,0.113657,0.165981,0.653725,0.0666365,0.124029,0.761665,0.0515884,0.062717
11,0,4,1068.78,4,1068.78,2,1,33,210.565,0.115612,0.151411,0.665202,0.0677754,0.124033,0.761962,0.0515807,0.0624249
12,0,4,1054.58,4,1054.58,2,1,33,210.46,0.0860888,0.112752,0.750696,0.0504627,0.0896572,0.827946,0.0372786,0.0451178
13,0,4,1045.15,4,1045.15,2,1,33,210.355,0.0624835,0.0818403,0.819054,0.0366221,0.0637349,0.877701,0.0264957,0.0320686
14,0,4,1031.25,4,1031.25,2,1,33,210.249,0.0445549,0.0583607,0.870973,0.0261112,0.0448532,0.913939,0.018643,0.0225651
15,0,4,1031.25,4,1155.42,2,1,9,210.144,0.0314258,0.0411657,0.908993,0.018415,0.0314095,0.939738,0.0130529,0.0157995
16,0,4,1031.25,4,1063.79,2,1,13,210.039,0.0343209,0.0449604,0.900609,0.0201093,0.0346536,0.933519,0.0143985,0.017429
17,0,4,1031.25,4,1063.79,2,1,9,209.934,0.0347934,0.0455819,0.899241,0.020384,0.0353918,0.932108,0.0147027,0.0177978
18,0,4,1031.25,4,1058.84,2,1,13,209.829,0.0378863,0.0496365,0.890284,0.0221936,0.0389241,0.925337,0.0161672,0.0195714
19,0,4,1031.25,4,1048.96,2,1,13,209.724,0.0383267,0.0502162,0.889008,0.0224492,0.0396544,0.923942,0.0164677,0.0199359
20,0,4,1031.25,4,1105.42,1,1,9,209.619,0.0387623,0.0507897,0.887746,0.0227019,0.0403821,0.922552,0.0167669,0.020299
21,0,4,1031.25,4,1043.12,2,1,13,209.515,0.0383272,0.0608974,0.878331,0.0224447,0.0442538,0.915133,0.0183712,0.0222421
22,0,4,1031.25,4,1036.93,2,1,13,209.41,0.0387486,0.0615727,0.87699,0.022689,0.0449602,0.913785,0.0186612,0.022594
23,0,4,1027.92,4,1027.92,2,1,33,209.305,0.0391652,0.0622404,0.875664,0.0229305,0.0456621,0.912445,0.0189492,0.0229436
24,0,4,1021.89,4,1021.89,2,1,33,209.201,0.027627,0.0439083,0.912291,0.0161734,0.031956,0.93873,0.013259,0.0160546
25,0,4,1016.57,4,1016.57,2,1,33,209.096,0.0193893,0.0308187,0.938442,0.0113496,0.0223329,0.957184,0.00926461,0.0112184
26,0,4,1016.57,4,1020.81,2,1,9,208.991,0.0135894,0.021602,0.956855,0.00795381,0.0156274,0.970042,0.00648177,0.00784898
27,0,4,998.794,4,998.794,2,1,33,208.887,0.015167,0.024112,0.951845,0.00887617,0.0175439,0.96637,0.00727537,0.00881032
