iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1807.88,14,1807.88,1,0,33,307.516,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,14,1807.88,14,1814.24,3,0,9,307.362,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814
2,14,1807.88,14,1814.24,3,0,9,307.208,0.217329,0.344329,0.217329,0.221013,0.339026,0.220325,0.220325,0.220325
3,14,1807.88,14,1814.24,0,3,0,307.055,0.216592,0.343193,0.216592,0.223622,0.332658,0.222447,0.222447,0.222447
4,14,1755.21,14,1755.21,0,2,33,306.901,0.190154,0.354793,0.223893,0.23116,0.344525,0.230364,0.230364,0.194747
5,14,1271.38,14,1271.38,2,2,33,306.748,0.28182,0.31465,0.198542,0.204988,0.300476,0.200895,0.3288,0.169829
6,12,1469.33,12,1469.33,1,0,33,306.594,0.249859,0.278971,0.289441,0.181729,0.253098,0.169205,0.434663,0.143034
7,12,1467.96,12,1467.96,1,0,33,306.441,0.215308,0.378678,0.249425,0.156589,0.35748,0.145543,0.37395,0.123028
8,11,1387.98,11,1387.98,2,2,33,306.288,0.177824,0.486849,0.206007,0.129319,0.465087,0.121155,0.311348,0.102409
9,11,1387.98,11,1419.07,1,2,9,306.135,0.155918,0.426961,0.303739,0.113382,0.391247,0.101892,0.420736,0.0861241
10,11,1387.98,11,1394.75,1,2,13,305.982,0.159031,0.415489,0.309843,0.115637,0.399203,0.103936,0.409012,0.0878488
11,11,1387.98,11,1394.75,1,1,0,305.829,0.156766,0.423779,0.305472,0.113983,0.393865,0.102519,0.416969,0.0866477
12,11,1374.24,11,1374.24,0,0,33,305.676,0.171533,0.369461,0.334292,0.124713,0.397323,0.0946605,0.420635,0.087382
13,11,1374.24,11,1374.24,2,3,0,305.523,0.257436,0.331166,0.299636,0.111762,0.505569,0.0776426,0.345117,0.0716715
14,11,1374.24,11,1374.24,1,2,0,305.37,0.27313,0.351372,0.256942,0.118555,0.507067,0.0778434,0.346112,0.0689777
15,11,1374.24,11,1374.24,2,2,0,305.217,0.293763,0.302398,0.276349,0.12749,0.540748,0.0829829,0.302739,0.0735301
16,11,1338.66,11,1338.66,2,0,33,305.065,0.309963,0.319077,0.236461,0.134498,0.568934,0.0872756,0.266458,0.0773319
17,11,1338.66,11,1338.66,1,0,0,304.912,0.271136,0.279109,0.332125,0.117631,0.66898,0.0670109,0.204634,0.0593746
18,11,1337.28,11,1337.28,3,2,33,304.76,0.285911,0.239832,0.350237,0.12402,0.612758,0.0783819,0.239412,0.0694481
19,11,1224.76,11,1224.76,2,0,33,304.607,0.262385,0.22009,0.321432,0.196093,0.52747,0.0674444,0.34533,0.0597558
20,11,1224.76,11,1286.97,2,1,9,304.455,0.222762,0.186847,0.423921,0.166471,0.630097,0.0527839,0.270353,0.0467655
21,11,1224.76,11,1359.34,1,0,9,304.303,0.227485,0.190802,0.411721,0.169991,0.623665,0.0625237,0.267548,0.046264
22,11,1224.76,11,1359.34,2,0,0,304.151,0.226269,0.195089,0.409569,0.169072,0.607653,0.0651707,0.278956,0.0482197
23,11,1224.76,11,1359.34,3,0,0,303.999,0.247068,0.213015,0.355315,0.184602,0.547429,0.0751593,0.321805,0.0556069
24,11,1224.76,11,1497.57,1,3,9,303.847,0.254002,0.218987,0.365314,0.161697,0.486995,0.0851787,0.36481,0.063016
25,11,1224.76,11,1497.57,1,0,0,303.695,0.253641,0.220083,0.364822,0.161453,0.482197,0.0843101,0.361195,0.0722978
26,11,1224.76,11,1531.01,1,2,9,303.543,0.262937,0.19149,0.37822,0.167354,0.423394,0.0938659,0.40225,0.0804896
27,11,1224.76,11,1531.01,3,0,0,303.391,0.261754,0.195114,0.376546,0.166587,0.431379,0.0956073,0.391033,0.0819803
28,11,1224.76,11,1495.49,0,0,13,303.239,0.267743,0.199566,0.385189,0.147501,0.375377,0.105004,0.429585,0.0900345
29,11,1224.76,11,1495.49,3,2,0,303.088,0.282107,0.19564,0.377662,0.144591,0.385722,0.103245,0.422509,0.0885239
30,11,1224.76,11,1237.93,2,2,13,302.936,0.287165,0.199134,0.384456,0.129245,0.422603,0.113087,0.36735,0.0969595
31,11,1224.76,11,1224.95,3,3,13,302.785,0.283211,0.196377,0.392967,0.127445,0.41542,0.111135,0.378162,0.0952833
32,11,1194.72,11,1194.72,3,2,33,302.633,0.277587,0.192463,0.385188,0.144762,0.407811,0.109071,0.371228,0.11189
33,11,1191.05,11,1191.05,0,2,33,302.482,0.251774,0.174553,0.349393,0.22428,0.337716,0.0903,0.479349,0.0926346
34,11,1147.2,11,1147.2,2,2,33,302.331,0.350085,0.151606,0.303503,0.194805,0.268883,0.0718761,0.585506,0.0737347
35,11,1147.2,11,1147.2,0,3,0,302.18,0.29869,0.129328,0.405795,0.166187,0.206008,0.0550542,0.68246,0.0564781
36,11,1121.1,11,1121.1,2,2,33,302.029,0.257556,0.136894,0.429632,0.175918,0.206032,0.055046,0.682701,0.0562216
37,11,1060.79,11,1060.79,3,2,33,301.878,0.209359,0.111263,0.53639,0.142987,0.152903,0.0408407,0.764543,0.0417131
38,11,1028.02,11,1028.02,3,2,33,301.727,0.189363,0.100623,0.48525,0.224764,0.11081,0.0295897,0.829379,0.0302218
39,11,1028.02,11,1028.35,0,2,9,301.576,0.165382,0.0878689,0.423877,0.322872,0.0790187,0.0210949,0.878341,0.0215457
40,11,1028.02,11,1028.35,3,2,9,301.425,0.169682,0.0873934,0.421716,0.321208,0.0859369,0.0229357,0.867701,0.023426
41,11,1028.02,11,1034.31,2,2,9,301.274,0.171611,0.088375,0.426587,0.313427,0.0932106,0.0248704,0.856517,0.0254021
42,11,1028.02,11,1034.31,0,2,9,301.124,0.176196,0.0907243,0.411239,0.321841,0.100832,0.0268968,0.8448,0.0274719
43,11,1027.82,11,1027.82,3,2,33,300.973,0.179518,0.090336,0.409602,0.320544,0.108789,0.0290118,0.832567,0.0296322
44,11,1027.82,11,1027.82,3,2,13,300.823,0.152046,0.0765013,0.346978,0.424475,0.0774928,0.0206602,0.880745,0.0211022
45,11,1027.82,11,1027.82,3,2,13,300.672,0.151074,0.076002,0.344817,0.428107,0.0785841,0.0209456,0.879076,0.0213938
46,11,1027.65,11,1027.65,2,2,33,300.522,0.150119,0.0755113,0.342695,0.431675,0.0796662,0.0212285,0.877423,0.0216827
47,11,1027.65,11,1027.65,2,2,13,300.372,0.126138,0.0634399,0.447629,0.362793,0.0562375,0.0149815,0.913479,0.0153022
48,11,1026.26,11,1026.26,3,2,33,300.221,0.125554,0.0631372,0.450122,0.361188,0.0574273,0.0152944,0.911656,0.0156219
49,11,1026.26,11,1029.99,3,2,9,300.071,0.104851,0.0527191,0.375996,0.466434,0.0403454,0.0107422,0.93794,0.0109722
50,11,1026.26,11,1029.99,3,2,9,299.921,0.108501,0.0545469,0.389185,0.447767,0.0447486,0.0119114,0.931173,0.0121665
51,11,993.049,11,993.049,3,2,33,299.771,0.11205,0.0563235,0.402019,0.429607,0.0494934,0.0131709,0.923883,0.0134531
52,11,993.049,11,1053.57,2,2,9,299.621,0.0918678,0.0461721,0.329691,0.532269,0.03473,0.00923972,0.946593,0.00943769
53,11,993.049,11,1022.1,3,2,13,299.472,0.0928301,0.0466493,0.322487,0.538034,0.0386746,0.0102864,0.940532,0.0105069
54,11,993.049,11,1031.2,2,0,9,299.322,0.092797,0.0466263,0.322452,0.538125,0.0398137,0.0105866,0.938786,0.0108135
55,11,993.049,11,1025.02,0,2,13,299.172,0.0936501,0.0470485,0.316039,0.543263,0.0483739,0.010483,0.930435,0.0107078
56,11,993.049,11,1025.02,3,2,9,299.023,0.109668,0.0461973,0.310439,0.533696,0.0497566,0.0107794,0.928453,0.0110105
57,11,993.049,11,994.426,2,0,13,298.873,0.114379,0.0481735,0.323842,0.513605,0.0551162,0.0119368,0.920754,0.0121929
58,10,924.936,10,924.936,3,2,33,298.724,0.112565,0.0474014,0.33442,0.505614,0.0698754,0.0117404,0.906392,0.0119923
59,10,924.936,10,924.936,3,2,13,298.574,0.0897712,0.0377963,0.266759,0.605673,0.0493725,0.0082926,0.933864,0.00847053
60,10,924.936,10,924.936,1,2,0,298.425,0.090091,0.0379244,0.267768,0.604217,0.0510129,0.00856506,0.931673,0.00874888
61,10,924.936,10,924.936,2,2,13,298.276,0.09004,0.0381808,0.267675,0.604104,0.067102,0.0112624,0.910131,0.0115041
62,10,918.44,10,918.44,3,2,33,298.127,0.0881717,0.0373821,0.282652,0.591795,0.0688598,0.0115533,0.907786,0.0118013
63,10,918.44,10,949.415,1,2,9,297.978,0.0683268,0.0289636,0.219086,0.683623,0.0486319,0.00815656,0.93488,0.00833171
64,10,918.44,10,942.833,3,2,13,297.829,0.0678167,0.0358499,0.217501,0.678832,0.0541983,0.00908691,0.927433,0.00928208
65,10,918.44,10,942.833,3,2,9,297.68,0.0684478,0.0361789,0.219576,0.675797,0.0558825,0.00936592,0.925184,0.00956712
66,10,918.44,10,942.833,3,0,0,297.531,0.0728873,0.0385205,0.233873,0.65472,0.0620378,0.0103938,0.916951,0.0106172
67,10,918.44,10,942.833,3,3,9,297.382,0.0865039,0.045711,0.277629,0.590156,0.0605819,0.0104009,0.918393,0.0106244
68,10,918.44,10,942.833,3,2,9,297.233,0.0909838,0.0480721,0.292075,0.568869,0.060298,0.0103485,0.914587,0.0147669
69,10,918.44,10,942.833,2,2,0,297.085,0.095427,0.0504133,0.30641,0.54775,0.0667227,0.0114471,0.905495,0.0163356
70,10,918.44,10,950.251,2,0,9,296.936,0.101244,0.0534793,0.263937,0.58134,0.0865434,0.0148423,0.877432,0.0211824
71,10,918.44,10,950.251,2,2,0,296.788,0.101358,0.0535328,0.26291,0.582199,0.0971688,0.0146581,0.867252,0.020921
72,10,918.44,10,950.251,0,2,0,296.639,0.106097,0.0560287,0.22824,0.609635,0.123891,0.0186821,0.830761,0.0266663
73,10,867.329,10,867.329,2,2,33,296.491,0.0976597,0.056535,0.230367,0.615438,0.155467,0.0234348,0.787646,0.0334524
74,10,867.329,10,867.329,3,0,13,296.343,0.0849078,0.0491476,0.33067,0.535274,0.112533,0.0169565,0.846304,0.0242066
75,10,865.346,10,865.346,3,2,33,296.195,0.0850225,0.0492087,0.331207,0.534562,0.132061,0.016571,0.82771,0.023658
76,10,865.346,10,865.346,3,2,13,296.047,0.0671693,0.0388715,0.261731,0.632228,0.094904,0.0119037,0.876197,0.0169957
77,10,865.346,10,865.346,2,2,13,295.899,0.0676159,0.0391256,0.263543,0.629716,0.0971283,0.0121776,0.873306,0.0173881
78,10,865.346,10,868.229,3,2,9,295.751,0.0662092,0.0383075,0.278592,0.616891,0.0993514,0.0124511,0.870418,0.0177799
79,10,865.346,10,868.229,2,0,0,295.603,0.0699856,0.040488,0.294567,0.59496,0.10895,0.0136484,0.857911,0.019491
80,10,865.346,10,868.229,3,2,9,295.455,0.0739625,0.042784,0.254216,0.629038,0.10125,0.0137554,0.865349,0.0196451
81,10,865.346,10,866.537,2,2,13,295.307,0.0781856,0.0452219,0.268797,0.607796,0.110772,0.0150429,0.852699,0.0214855
82,10,865.346,10,866.537,3,2,9,295.16,0.0765715,0.0442835,0.283653,0.595492,0.112793,0.0153113,0.850025,0.0218704
83,10,865.346,10,866.537,3,2,9,295.012,0.0806154,0.0466171,0.298712,0.574056,0.122942,0.0166822,0.836546,0.0238303
84,10,865.346,10,866.537,2,2,9,294.864,0.0846301,0.0489333,0.31367,0.552767,0.133591,0.0181201,0.822403,0.0258861
85,10,865.346,10,866.98,3,2,9,294.717,0.0853555,0.0493473,0.307583,0.557714,0.144721,0.0196218,0.807624,0.0280335
86,10,865.346,10,866.98,3,2,9,294.57,0.0893984,0.051679,0.322234,0.536689,0.156305,0.0211839,0.792244,0.0302674
87,10,865.346,10,866.98,3,0,9,294.422,0.0933849,0.0539776,0.336689,0.515948,0.168311,0.0228021,0.776305,0.0325817
88,10,865.346,10,866.537,2,2,13,294.275,0.0973018,0.0562354,0.350901,0.495561,0.176858,0.0225528,0.768362,0.0322278
89,10,865.346,10,866.537,3,2,9,294.128,0.0960482,0.0555048,0.359111,0.489336,0.17837,0.0227363,0.766401,0.0324924
90,10,865.346,10,873.263,2,2,9,293.981,0.0997852,0.0576581,0.373181,0.469375,0.191301,0.0243745,0.749489,0.034836
