iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,9,1288.89,9,1288.89,2,2,33,213.915,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,9,1225.64,9,1225.64,2,2,33,213.808,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814
2,0,5,1374.98,5,1374.98,1,2,33,213.701,0.182242,0.182242,0.453275,0.182242,0.182242,0.182242,0.453275,0.182242
3,0,5,1306.64,5,1306.64,2,1,33,213.594,0.161498,0.275249,0.401754,0.161498,0.145549,0.145549,0.563354,0.145549
4,0,5,1299.12,5,1299.12,2,0,33,213.487,0.131994,0.224987,0.511026,0.131994,0.130933,0.231215,0.506919,0.130933
5,0,5,1272.95,5,1272.95,2,3,33,213.38,0.103326,0.176141,0.617208,0.103326,0.210129,0.210129,0.460763,0.118979
6,0,4,1250.28,4,1250.28,2,2,33,213.274,0.0778622,0.132747,0.711529,0.0778622,0.192563,0.192563,0.422311,0.192563
7,0,4,1250.28,4,1250.28,2,3,0,213.167,0.0569178,0.0970493,0.789115,0.0569178,0.156644,0.156644,0.530068,0.156644
8,0,4,1183.85,4,1183.85,3,2,33,213.06,0.0690757,0.117792,0.744056,0.0690757,0.159316,0.159316,0.539241,0.142128
9,0,4,1183.85,4,1235.95,1,2,9,212.954,0.0649365,0.110745,0.699803,0.124515,0.123902,0.123902,0.641664,0.110532
10,0,4,1183.85,4,1235.95,0,1,0,212.847,0.0640347,0.12275,0.690413,0.122802,0.129035,0.129035,0.626821,0.115109
11,0,4,1176.97,4,1176.97,2,2,33,212.741,0.0634048,0.122802,0.69094,0.122854,0.130386,0.119718,0.633584,0.116311
12,0,4,1176.97,4,1176.97,2,1,0,212.635,0.0468142,0.0906811,0.771785,0.0907195,0.0980962,0.0900687,0.72433,0.087505
13,0,4,1176.97,4,1327.27,1,2,9,212.528,0.0566882,0.109822,0.723621,0.109869,0.0984446,0.0865482,0.727193,0.0878138
14,0,4,1176.97,4,1276.96,2,2,13,212.422,0.0558985,0.121845,0.713904,0.108352,0.103613,0.0910897,0.712876,0.0924219
15,0,4,1176.97,4,1306.95,2,0,9,212.316,0.0555009,0.120997,0.715906,0.107596,0.102833,0.0904018,0.715041,0.0917243
16,0,4,1176.97,4,1291.15,2,2,13,212.21,0.0583423,0.127211,0.701327,0.113119,0.114789,0.0891677,0.705571,0.0904724
17,0,4,1176.97,4,1282.72,3,2,13,212.104,0.0578845,0.126233,0.703636,0.112247,0.113952,0.0885133,0.707726,0.0898087
18,0,4,1176.97,4,1279.75,0,2,13,211.997,0.0565043,0.123242,0.687201,0.133053,0.113135,0.087874,0.709831,0.0891602
19,0,4,1176.97,4,1201.5,0,1,13,211.891,0.0720681,0.121178,0.675927,0.130827,0.112336,0.0872493,0.711888,0.0885267
20,0,4,1161.33,4,1161.33,2,0,33,211.786,0.0893699,0.118889,0.663384,0.128357,0.109955,0.106343,0.697056,0.0866461
21,0,4,1143.82,4,1143.82,2,2,33,211.68,0.0667548,0.0888091,0.748553,0.0958831,0.183073,0.0975786,0.639847,0.0795017
22,0,4,1107.85,4,1107.85,2,2,33,211.574,0.0486138,0.0646783,0.816877,0.0698313,0.138101,0.073599,0.728338,0.059962
23,0,4,1107.85,4,1107.85,2,2,0,211.468,0.0347846,0.0462819,0.868964,0.04997,0.101405,0.0540358,0.800537,0.0440218
24,0,4,1104.63,4,1104.63,2,2,33,211.362,0.0439486,0.0584782,0.834434,0.0631391,0.124888,0.0665407,0.754364,0.0542071
25,0,4,1104.63,4,1104.63,2,1,0,211.257,0.0313172,0.0416732,0.882014,0.0449954,0.0910285,0.048494,0.820974,0.0395038
