iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,9,1571.72,9,1571.72,3,1,33,262.707,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,9,1446.7,9,1446.7,2,0,33,262.576,0.21814,0.21814,0.21814,0.345581,0.21814,0.345581,0.21814,0.21814
2,0,7,1509.72,7,1509.72,1,2,33,262.444,0.191272,0.191272,0.31441,0.303045,0.31441,0.303045,0.191272,0.191272
3,0,7,1428.1,7,1428.1,3,2,33,262.313,0.170148,0.280538,0.279713,0.269601,0.279713,0.269601,0.280538,0.170148
4,0,4,1704.6,4,1704.6,1,0,33,262.182,0.147294,0.242883,0.242168,0.367655,0.24122,0.232498,0.379564,0.146718
5,0,4,1704.6,4,1704.6,1,0,0,262.051,0.12795,0.342239,0.210384,0.319428,0.340911,0.201945,0.329718,0.127426
6,0,4,1704.6,4,1765.23,1,2,9,261.92,0.137201,0.294593,0.225618,0.342587,0.293366,0.216506,0.353526,0.136601
7,0,4,1704.6,4,1838.7,3,1,9,261.789,0.138118,0.289794,0.227149,0.344939,0.297399,0.219469,0.344674,0.138458
8,0,4,1612.57,4,1612.57,2,2,33,261.658,0.139916,0.29361,0.230128,0.336347,0.296957,0.220641,0.344171,0.138231
9,0,4,1612.57,4,1612.57,1,0,0,261.527,0.122478,0.257054,0.325989,0.294479,0.249211,0.185154,0.449647,0.115988
10,0,4,1566.1,4,1566.1,3,2,33,261.396,0.128336,0.221394,0.34165,0.308619,0.219029,0.19258,0.467763,0.120628
11,0,4,1566.1,4,1566.1,1,2,0,261.266,0.109098,0.188226,0.290492,0.412185,0.174635,0.153542,0.575656,0.0961672
12,0,4,1566.1,4,1654.16,1,2,9,261.135,0.111989,0.16654,0.298249,0.423221,0.198685,0.174683,0.517234,0.109398
13,0,4,1566.1,4,1636.29,3,0,13,261.004,0.111086,0.173097,0.2959,0.419918,0.203927,0.179287,0.504515,0.112271
14,0,4,1566.1,4,1614.89,3,3,13,260.874,0.109495,0.170634,0.291721,0.42815,0.224208,0.174699,0.491706,0.109387
15,0,4,1566.1,4,1588.04,3,2,13,260.743,0.107929,0.168208,0.287604,0.43626,0.21945,0.170983,0.481347,0.12822
16,0,4,1566.1,4,1588.04,2,1,0,260.613,0.106387,0.165819,0.28355,0.444245,0.216255,0.168485,0.488921,0.126339
17,0,4,1566.1,4,1674.52,1,2,9,260.483,0.111698,0.174113,0.247631,0.466558,0.220603,0.151699,0.498832,0.128866
18,0,4,1531.26,4,1531.26,3,2,33,260.353,0.110691,0.18139,0.245436,0.462483,0.226175,0.155519,0.4862,0.132106
19,0,4,1531.26,4,1531.26,3,2,0,260.222,0.0884835,0.145013,0.196227,0.570276,0.179098,0.12314,0.593164,0.104598
20,0,4,1350.62,4,1350.62,2,2,33,260.092,0.100618,0.164917,0.223174,0.51129,0.204933,0.140892,0.534501,0.119674
21,0,4,1350.62,4,1350.62,2,1,0,259.962,0.0875258,0.143472,0.324097,0.444905,0.15936,0.109553,0.638036,0.0930507
22,0,4,1350.62,4,1353.81,3,2,9,259.832,0.0930113,0.152479,0.281568,0.472942,0.16047,0.103182,0.642659,0.0936888
23,0,4,1350.62,4,1354.69,2,2,9,259.702,0.0953005,0.156247,0.288562,0.45989,0.166917,0.107318,0.628322,0.0974422
24,0,4,1338.64,4,1338.64,0,2,33,259.572,0.0954155,0.156451,0.287543,0.46059,0.173338,0.111437,0.614046,0.10118
25,0,4,1338.64,4,1470.26,0,2,9,259.443,0.1596,0.145329,0.267133,0.427938,0.131002,0.0842116,0.708328,0.0764591
26,0,4,1338.64,4,1439.23,3,2,13,259.313,0.165994,0.144202,0.265094,0.424711,0.137394,0.0883129,0.694112,0.0801813
27,0,4,1338.64,4,1439.23,2,2,0,259.183,0.163941,0.142414,0.26184,0.431805,0.136078,0.0874595,0.697057,0.0794049
28,0,4,1338.64,4,1453.87,1,0,9,259.054,0.171437,0.148922,0.228004,0.451637,0.160668,0.103255,0.642334,0.0937435
29,0,4,1338.64,4,1353.79,2,2,13,258.924,0.16989,0.156505,0.225958,0.447647,0.171209,0.10193,0.634323,0.0925388
30,0,4,1290.1,4,1290.1,2,2,33,258.795,0.166066,0.15298,0.243297,0.437657,0.169209,0.100728,0.638617,0.0914465
31,0,4,1290.1,4,1692.86,1,2,9,258.665,0.143936,0.132592,0.344064,0.379408,0.12685,0.0755051,0.729098,0.0685461
32,0,4,1290.1,4,1672.35,3,2,13,258.536,0.142888,0.138776,0.341618,0.376718,0.133496,0.0794524,0.714923,0.0721283
33,0,4,1290.1,4,1625.84,0,2,13,258.407,0.141342,0.137274,0.33798,0.383404,0.132429,0.0788094,0.717218,0.0715431
34,0,4,1290.1,4,1625.84,1,2,0,258.278,0.157517,0.134666,0.331619,0.376198,0.131388,0.0781815,0.719459,0.0709718
35,0,4,1290.1,4,1625.84,2,2,0,258.148,0.160154,0.120063,0.337221,0.382562,0.156364,0.093034,0.666149,0.084453
36,0,4,1290.1,4,1527.22,2,2,13,258.019,0.171638,0.128665,0.289631,0.410066,0.182955,0.108844,0.609398,0.0988027
37,0,4,1290.1,4,1525.52,3,2,13,257.89,0.168474,0.126286,0.302663,0.402577,0.18066,0.107467,0.614321,0.0975514
38,0,4,1290.1,4,1467.83,2,0,13,257.761,0.166572,0.124852,0.299279,0.409297,0.178421,0.106124,0.619126,0.09633
39,0,4,1290.1,4,1467.83,2,1,0,257.632,0.163605,0.122621,0.311695,0.402079,0.200499,0.103245,0.602541,0.0937148
40,0,4,1290.1,4,1467.83,2,2,0,257.504,0.173825,0.130274,0.268627,0.427274,0.201809,0.0972674,0.606611,0.0943126
41,0,4,1290.1,4,1415.56,3,2,13,257.375,0.182219,0.136557,0.233237,0.447988,0.232112,0.111856,0.547574,0.108458
42,0,4,1290.1,4,1415.56,2,2,0,257.246,0.17998,0.134871,0.230382,0.454768,0.228989,0.110335,0.553694,0.106982
43,0,4,1290.1,4,1453.38,3,1,9,257.118,0.186595,0.139821,0.202012,0.471572,0.259428,0.124984,0.494404,0.121185
44,0,4,1290.1,4,1453.38,2,2,0,256.989,0.191326,0.143357,0.207137,0.45818,0.256555,0.134628,0.488992,0.119825
45,0,4,1290.1,4,1453.38,3,2,0,256.861,0.197183,0.147737,0.182794,0.472287,0.285646,0.149874,0.431089,0.133391
46,0,4,1290.1,4,1453.38,1,3,0,256.732,0.218781,0.16391,0.202813,0.414496,0.313285,0.164355,0.376084,0.146276
47,0,4,1290.1,4,1487.27,3,0,9,256.604,0.223468,0.145949,0.207154,0.423429,0.31898,0.167321,0.382935,0.130764
48,0,4,1290.1,4,1487.27,3,0,0,256.475,0.228012,0.148904,0.211364,0.411721,0.313704,0.168603,0.385933,0.13176
49,0,4,1290.1,4,1474.89,3,0,13,256.347,0.248998,0.162595,0.230814,0.357593,0.271585,0.178935,0.409652,0.139828
50,0,4,1290.1,4,1474.89,3,3,0,256.219,0.245591,0.160357,0.227653,0.366399,0.287529,0.175004,0.400718,0.136749
51,0,4,1290.1,4,1474.89,0,2,0,256.091,0.265197,0.173144,0.245823,0.315836,0.291942,0.177672,0.406895,0.123491
52,0,4,1290.1,4,1446.67,3,0,13,255.963,0.227486,0.182016,0.258438,0.33206,0.317978,0.193499,0.354042,0.134481
53,0,4,1290.1,4,1446.67,1,2,0,255.835,0.224301,0.179459,0.254826,0.341414,0.329666,0.190174,0.348,0.132161
54,0,4,1290.1,4,1432.94,3,0,13,255.707,0.230318,0.157411,0.261668,0.350603,0.354034,0.204208,0.299854,0.141904
55,0,4,1290.1,4,1432.94,3,1,0,255.579,0.226983,0.15512,0.257886,0.360012,0.364107,0.20102,0.295195,0.139678
56,0,4,1290.1,4,1390.74,3,0,13,255.451,0.244559,0.167118,0.277862,0.310461,0.37533,0.176434,0.30428,0.143956
57,0,4,1290.1,4,1390.74,2,0,0,255.324,0.241139,0.164769,0.273983,0.320109,0.385449,0.173568,0.299371,0.141612
58,0,4,1290.1,4,1607.44,1,2,9,255.196,0.253961,0.173516,0.235375,0.337148,0.334607,0.18792,0.324159,0.153315
59,0,4,1290.1,4,1601.96,0,0,13,255.068,0.252659,0.177738,0.234165,0.335439,0.338006,0.189807,0.317339,0.154848
60,0,4,1290.1,4,1634.89,3,1,9,254.941,0.266516,0.174429,0.229819,0.329236,0.348487,0.186795,0.312334,0.152384
61,0,4,1290.1,4,1615.32,3,2,13,254.813,0.269762,0.176538,0.23261,0.321089,0.346741,0.1909,0.310763,0.151596
62,0,4,1290.1,4,1615.32,0,0,0,254.686,0.265877,0.173981,0.229254,0.330888,0.340611,0.187503,0.322995,0.148891
63,0,4,1290.1,4,1582.08,0,2,13,254.559,0.2291,0.182683,0.240734,0.347483,0.293535,0.200881,0.346077,0.159507
64,0,4,1290.1,4,1468,2,0,13,254.431,0.244511,0.179018,0.235916,0.340555,0.288776,0.197609,0.356715,0.156901
65,0,4,1290.1,4,1452.76,0,2,13,254.304,0.239774,0.175538,0.250709,0.333979,0.302692,0.193732,0.349759,0.153816
66,0,4,1290.1,4,1452.76,2,1,0,254.177,0.254052,0.172228,0.245998,0.327722,0.297832,0.190605,0.360237,0.151326
67,0,4,1290.1,4,1378.78,2,2,13,254.05,0.265411,0.179914,0.212284,0.342392,0.306222,0.167809,0.3704,0.155568
68,0,4,1290.1,4,1378.78,3,3,0,253.923,0.260121,0.176314,0.227979,0.335585,0.301122,0.164995,0.380927,0.152957
69,0,4,1290.1,4,1378.78,0,3,0,253.796,0.278578,0.18881,0.244149,0.288463,0.306785,0.168077,0.388109,0.137029
70,0,4,1290.1,4,1468.53,3,0,9,253.669,0.23802,0.199415,0.257875,0.304691,0.311452,0.170614,0.394031,0.123903
71,0,4,1290.1,4,1456.88,3,0,13,253.542,0.240396,0.201399,0.260454,0.297751,0.308527,0.171324,0.395738,0.124411
72,0,4,1290.1,4,1498.68,0,2,9,253.415,0.236867,0.198435,0.256635,0.308063,0.323407,0.167623,0.387255,0.121716
73,0,4,1290.1,4,1498.68,0,0,0,253.289,0.235589,0.198757,0.257064,0.30859,0.328062,0.170014,0.37848,0.123444
74,0,4,1290.1,4,1703.91,1,2,9,253.162,0.203254,0.207153,0.267938,0.321655,0.28459,0.180999,0.402999,0.131411
75,0,4,1290.1,4,1703.91,1,0,0,253.035,0.202795,0.208899,0.267348,0.320958,0.288766,0.183638,0.394277,0.133319
76,0,4,1290.1,4,1602.88,3,3,13,252.909,0.209753,0.181711,0.276536,0.332001,0.25185,0.193156,0.414775,0.140219
77,0,4,1290.1,4,1504.55,2,3,13,252.782,0.206385,0.178788,0.27211,0.342717,0.246105,0.18874,0.405354,0.159801
78,0,4,1290.1,4,1504.55,2,2,0,252.656,0.202383,0.175316,0.286195,0.336106,0.240393,0.184349,0.395985,0.179273
79,0,4,1290.1,4,1504.55,2,3,0,252.53,0.213507,0.184947,0.246931,0.354615,0.260665,0.199884,0.345072,0.194379
80,0,4,1290.1,4,1475.07,3,1,13,252.403,0.222602,0.19282,0.214819,0.369759,0.268238,0.205681,0.355118,0.170963
81,0,4,1290.1,4,1347.64,2,2,13,252.277,0.218708,0.189441,0.21106,0.38079,0.262299,0.223264,0.347274,0.167162
82,0,4,1290.1,4,1335.53,3,2,13,252.151,0.213705,0.185103,0.229071,0.372121,0.257724,0.219363,0.358682,0.164232
83,0,4,1290.1,4,1426.69,2,0,9,252.025,0.210016,0.181902,0.225119,0.382963,0.253174,0.215484,0.370023,0.161318
84,0,4,1290.1,4,1426.69,1,0,0,251.899,0.209204,0.181194,0.228074,0.381529,0.254026,0.215229,0.369626,0.161118
85,0,4,1290.1,4,1424.68,3,2,13,251.773,0.214434,0.160673,0.233779,0.391114,0.221613,0.224572,0.385713,0.168102
86,0,4,1290.1,4,1424.68,1,3,0,251.647,0.210622,0.157807,0.229627,0.401943,0.217487,0.220391,0.397158,0.164964
87,0,4,1290.1,4,1486.05,3,0,9,251.521,0.214646,0.141659,0.234019,0.409676,0.221931,0.224896,0.405324,0.147849
88,0,4,1290.1,4,1435.62,3,2,13,251.396,0.217894,0.143791,0.237564,0.40075,0.226412,0.223591,0.403019,0.146979
89,0,4,1290.1,4,1579.05,3,1,9,251.27,0.213939,0.141169,0.233256,0.411636,0.222097,0.219329,0.414409,0.144165
90,0,4,1290.1,4,1579.05,1,2,0,251.144,0.217207,0.143314,0.236823,0.402656,0.220701,0.224196,0.411856,0.143247
91,0,4,1290.1,4,1427.38,0,2,13,251.019,0.220678,0.12957,0.240611,0.409141,0.240121,0.243924,0.360117,0.155838
92,0,4,1290.1,4,1424.16,3,0,13,250.893,0.239549,0.126412,0.234777,0.399262,0.235724,0.239458,0.371848,0.152971
93,0,4,1290.1,4,1414.99,0,2,13,250.768,0.235232,0.124118,0.230545,0.410105,0.25327,0.233954,0.363334,0.149442
94,0,4,1290.1,4,1366.42,0,0,13,250.642,0.25361,0.121115,0.224995,0.40028,0.248686,0.229716,0.374877,0.146721
95,0,4,1290.1,4,1366.42,1,0,0,250.517,0.270947,0.118282,0.21976,0.391011,0.265786,0.224481,0.366369,0.143365
96,0,4,1290.1,4,1338.47,2,1,13,250.392,0.274074,0.108088,0.222287,0.395552,0.231377,0.234993,0.383564,0.150065
97,0,4,1290.1,4,1332.34,0,2,13,250.267,0.267706,0.105557,0.240346,0.386391,0.225933,0.252968,0.374577,0.146521
98,0,4,1290.1,4,1332.34,3,0,0,250.141,0.283825,0.103214,0.23505,0.377912,0.221796,0.248341,0.386037,0.143826
99,0,4,1290.1,4,1332.34,2,1,0,250.016,0.306837,0.111559,0.254097,0.327507,0.195055,0.256868,0.399328,0.148748
100,0,4,1290.1,4,1324.98,0,2,13,249.891,0.321056,0.116705,0.21955,0.342689,0.203366,0.225155,0.416402,0.155077
101,0,4,1290.1,4,1312.05,3,3,13,249.766,0.333173,0.114606,0.215626,0.336595,0.19931,0.220669,0.428044,0.151976
102,0,4,1290.1,4,1312.05,0,0,0,249.642,0.327706,0.112701,0.21207,0.347522,0.194507,0.215356,0.417794,0.172343
103,0,4,1290.1,4,1294.29,0,2,13,249.517,0.282817,0.120208,0.226224,0.370752,0.173164,0.221049,0.428896,0.176891
104,0,4,1290.1,4,1615.06,1,2,9,249.392,0.298196,0.117611,0.221366,0.362827,0.169673,0.216603,0.440398,0.173325
105,0,4,1290.1,4,1615.06,3,3,0,249.267,0.295365,0.125988,0.219251,0.359396,0.172339,0.220017,0.431596,0.176049
106,0,4,1290.1,4,1615.06,0,3,0,249.143,0.317742,0.135509,0.235847,0.310901,0.176086,0.224812,0.441061,0.158041
107,0,4,1290.1,4,1462.66,2,1,13,249.018,0.27324,0.144332,0.25123,0.331198,0.179184,0.228779,0.448904,0.143132
108,0,4,1290.1,4,1435.39,3,2,13,248.894,0.267673,0.141373,0.266492,0.324462,0.174357,0.249482,0.436891,0.13927
109,0,4,1290.1,4,1395.29,3,2,13,248.769,0.263122,0.138952,0.261961,0.335965,0.17079,0.244396,0.448399,0.136415
110,0,4,1290.1,4,1397.89,2,0,9,248.645,0.258584,0.136538,0.257443,0.347435,0.167276,0.239385,0.459736,0.133602
111,0,4,1290.1,4,1397.89,3,2,0,248.52,0.25871,0.136587,0.257079,0.347625,0.176362,0.236761,0.454755,0.132122
112,0,4,1290.1,4,1397.89,3,3,0,248.396,0.277444,0.146459,0.275694,0.300403,0.193842,0.260242,0.400708,0.145209
113,0,4,1290.1,4,1629.62,1,3,9,248.272,0.294317,0.155346,0.29246,0.257877,0.196943,0.264422,0.407178,0.131457
114,0,4,1290.1,4,1685.61,0,1,9,248.148,0.292568,0.160371,0.290722,0.256339,0.194789,0.261544,0.402782,0.140885
115,0,4,1290.1,4,1660.11,3,0,13,248.024,0.287224,0.161569,0.292929,0.258278,0.194242,0.263566,0.401711,0.140481
116,0,4,1290.1,4,1660.11,2,0,0,247.9,0.282058,0.158645,0.287662,0.271635,0.214006,0.257096,0.391883,0.137015
117,0,4,1290.1,4,1785.34,1,2,9,247.776,0.298329,0.167777,0.246591,0.287303,0.188849,0.26532,0.404452,0.14138
118,0,4,1290.1,4,1785.34,2,2,0,247.652,0.296716,0.172289,0.245248,0.285747,0.191329,0.268823,0.396619,0.143228
119,0,4,1290.1,4,1966.22,1,3,9,247.528,0.309927,0.17994,0.211666,0.298467,0.207321,0.291311,0.346177,0.155191
120,0,4,1290.1,4,1966.22,2,1,0,247.404,0.308313,0.184228,0.210548,0.296911,0.205593,0.288903,0.343327,0.162177
121,0,4,1290.1,4,1966.22,2,3,0,247.281,0.318922,0.190548,0.183405,0.307125,0.21667,0.25056,0.361863,0.170907
122,0,4,1290.1,4,1966.22,2,1,0,247.157,0.327541,0.195677,0.161359,0.315423,0.221516,0.256172,0.369993,0.152319
123,0,4,1290.1,4,1826.07,3,0,13,247.033,0.33457,0.199856,0.143385,0.322189,0.231035,0.224178,0.385933,0.158853
124,0,4,1290.1,4,1744.1,3,2,13,246.91,0.328022,0.195924,0.140555,0.3355,0.250305,0.218551,0.376288,0.154855
125,0,4,1290.1,4,1744.1,1,3,0,246.786,0.321812,0.192195,0.13787,0.348123,0.245163,0.214056,0.389122,0.15166
126,0,4,1290.1,4,1605.6,3,3,13,246.663,0.330804,0.169641,0.141699,0.357857,0.249411,0.217759,0.395901,0.13693
127,0,4,1290.1,4,1558.79,0,2,13,246.54,0.324263,0.166264,0.138873,0.3706,0.243645,0.212719,0.386784,0.156852
128,0,4,1290.1,4,1558.79,3,2,0,246.416,0.339174,0.162582,0.135793,0.362451,0.238602,0.20831,0.399496,0.153592
129,0,4,1290.1,4,1672.61,3,1,9,246.293,0.364529,0.174711,0.145918,0.314842,0.258555,0.225724,0.3493,0.166421
130,0,4,1290.1,4,1672.61,3,3,0,246.17,0.365954,0.175368,0.146461,0.312217,0.257501,0.228875,0.347897,0.165728
131,0,4,1290.1,4,1670,3,1,13,246.047,0.387491,0.185661,0.155052,0.271796,0.263055,0.233807,0.355422,0.147716
132,0,4,1290.1,4,1483.04,2,3,13,245.924,0.377772,0.180977,0.151136,0.290115,0.256851,0.251874,0.34706,0.144215
133,0,4,1290.1,4,1483.04,1,2,0,245.801,0.368977,0.176738,0.170939,0.283346,0.251227,0.246358,0.339482,0.162933
134,0,4,1290.1,4,1483.04,2,3,0,245.678,0.377615,0.157507,0.174914,0.289964,0.268539,0.263334,0.293981,0.174146
135,0,4,1290.1,4,1595.92,1,2,9,245.555,0.386163,0.161045,0.156279,0.296513,0.275389,0.27005,0.301486,0.153076
136,0,4,1290.1,4,1595.92,0,3,0,245.432,0.382348,0.169376,0.154708,0.293568,0.277171,0.271796,0.296984,0.154048
137,0,4,1290.1,4,1709.37,1,0,9,245.31,0.333718,0.182703,0.166877,0.316701,0.282884,0.277397,0.30311,0.136608
138,0,4,1290.1,4,1543.92,0,2,13,245.187,0.331417,0.188364,0.165704,0.314515,0.280021,0.27851,0.304332,0.137137
139,0,4,1290.1,4,1512.18,3,1,13,245.065,0.344758,0.184598,0.162387,0.308258,0.274751,0.273269,0.317443,0.134537
140,0,4,1290.1,4,1512.18,2,2,0,244.942,0.337286,0.180575,0.158844,0.323295,0.269033,0.288404,0.310845,0.131718
141,0,4,1290.1,4,1452.88,0,1,13,244.82,0.344146,0.184224,0.141764,0.329867,0.285673,0.306246,0.268235,0.139845
142,0,4,1290.1,4,1434.2,3,2,13,244.697,0.35746,0.180475,0.138872,0.323193,0.280237,0.31947,0.263128,0.137165
143,0,4,1290.1,4,1434.2,2,0,0,244.575,0.349613,0.176489,0.135797,0.338101,0.274257,0.312661,0.278863,0.134219
144,0,4,1290.1,4,1459.04,0,3,9,244.452,0.354898,0.179133,0.122758,0.343211,0.237337,0.328581,0.293054,0.141028
145,0,4,1290.1,4,1459.04,0,2,0,244.33,0.349193,0.180708,0.123828,0.346272,0.235192,0.325633,0.290419,0.148756
146,0,4,1290.1,4,1459.04,3,1,0,244.208,0.303128,0.193488,0.132575,0.37081,0.248006,0.343396,0.251753,0.156846
147,0,4,1290.1,4,1603.13,1,0,9,244.086,0.326016,0.208079,0.142562,0.323343,0.265057,0.298267,0.269063,0.167614
148,0,4,1290.1,4,1603.13,1,1,0,243.964,0.324356,0.212135,0.141812,0.321696,0.263866,0.29876,0.269502,0.167872
149,0,4,1290.1,4,1558.11,0,2,13,243.842,0.335084,0.186101,0.146478,0.332336,0.279221,0.257969,0.285186,0.177624
