iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,2270.95,14,2270.95,0,1,33,370.381,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,1941.16,14,1941.16,2,1,33,370.196,0.345581,0.21814,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,14,1872.76,14,1872.76,3,2,33,370.011,0.303045,0.191272,0.31441,0.191272,0.182242,0.453275,0.182242,0.182242
3,0,14,1864.07,14,1864.07,3,1,33,369.826,0.269601,0.170148,0.279713,0.280538,0.161498,0.401754,0.275249,0.161498
4,0,9,1809.71,9,1809.71,1,3,33,369.641,0.232498,0.146718,0.24122,0.379564,0.131994,0.511026,0.224987,0.131994
5,0,9,1633.69,9,1633.69,2,1,33,369.456,0.210559,0.227198,0.21846,0.343782,0.119854,0.464153,0.204317,0.211675
6,0,9,1522.52,9,1522.52,2,1,33,369.271,0.185178,0.199814,0.312637,0.302371,0.0957235,0.572001,0.163199,0.169077
7,0,8,1418.46,8,1418.46,2,1,33,369.086,0.15782,0.170297,0.414157,0.257725,0.0734541,0.671544,0.125245,0.129757
8,0,8,1411.25,8,1411.25,2,1,33,368.902,0.12893,0.139125,0.521378,0.210567,0.0545156,0.756208,0.0929632,0.096313
9,0,8,1393.5,8,1393.5,2,1,33,368.717,0.101098,0.109094,0.624679,0.165129,0.039451,0.823561,0.0672814,0.0697063
10,0,8,1382.77,8,1382.77,2,1,33,368.533,0.0764774,0.0825271,0.716069,0.124926,0.0280595,0.874497,0.0478589,0.0495841
11,0,8,1314.15,8,1314.15,2,1,33,368.349,0.0562238,0.0606723,0.791253,0.091851,0.0197479,0.911665,0.0336861,0.0349007
12,0,8,1314.15,8,1314.15,2,1,9,368.165,0.0404896,0.0436939,0.849663,0.0661531,0.013825,0.938154,0.0235853,0.0244358
13,0,8,1314.15,8,1314.15,2,1,9,367.981,0.0436676,0.0471241,0.837856,0.0713524,0.0152308,0.931859,0.0259863,0.0269237
14,0,8,1314.15,8,1315.39,0,0,9,367.797,0.0469751,0.0506942,0.825566,0.0767644,0.0167364,0.925117,0.0285582,0.0295885
15,0,8,1314.15,8,1320.45,2,1,9,367.613,0.0567619,0.050149,0.817144,0.0759452,0.0224653,0.919764,0.0283732,0.029397
16,0,8,1308.91,8,1308.91,2,1,33,367.429,0.0608653,0.0537731,0.803922,0.0814401,0.0246112,0.912097,0.0310849,0.0322068
17,0,8,1303.57,8,1303.57,2,1,33,367.245,0.0437231,0.0386273,0.859143,0.0585065,0.0172468,0.938398,0.0217844,0.0225708
