iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,14,2214.48,14,2214.48,2,1,33,356.093,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,14,2123.91,14,2123.91,0,1,33,355.915,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814,0.21814
2,0,13,1939.22,13,1939.22,0,1,33,355.737,0.31441,0.191272,0.303045,0.191272,0.182242,0.453275,0.182242,0.182242
3,0,12,1799.71,12,1799.71,0,1,33,355.559,0.418438,0.162243,0.257076,0.162243,0.145549,0.563354,0.145549,0.145549
4,0,11,1759.84,11,1759.84,3,2,33,355.381,0.528064,0.131654,0.208627,0.131654,0.111467,0.6656,0.111467,0.111467
5,0,10,1668.54,10,1668.54,1,3,33,355.203,0.479457,0.119503,0.189388,0.211652,0.102022,0.609419,0.186538,0.102022
6,0,8,1638.77,8,1638.77,1,3,33,355.026,0.439045,0.193781,0.173393,0.193781,0.0940485,0.561992,0.17198,0.17198
7,0,8,1625.78,8,1625.78,2,1,33,354.848,0.38843,0.286783,0.153375,0.171413,0.083645,0.500004,0.152974,0.263377
8,0,7,1644.42,7,1644.42,0,1,33,354.671,0.351192,0.259274,0.23458,0.154955,0.0661159,0.604723,0.120931,0.20823
9,0,7,1633.54,7,1633.54,2,1,33,354.493,0.45495,0.217818,0.197068,0.130165,0.050357,0.698891,0.0921177,0.158635
10,0,7,1633.54,7,1633.54,0,3,0,354.316,0.402477,0.192667,0.289732,0.115123,0.0372181,0.77742,0.068091,0.117271
11,0,7,1633.54,7,1633.54,0,1,9,354.139,0.347068,0.210529,0.316619,0.125783,0.0375048,0.783886,0.0686239,0.109985
12,0,5,1977.16,5,1977.16,1,1,33,353.962,0.335443,0.214273,0.322277,0.128007,0.0399164,0.769956,0.0730452,0.117082
13,0,5,1977.16,5,1977.16,1,1,0,353.785,0.296766,0.304893,0.285115,0.113226,0.0288895,0.833481,0.0528729,0.0847566
14,0,5,1977.16,5,1977.16,0,1,0,353.608,0.316757,0.258095,0.304319,0.12083,0.0359043,0.793017,0.0657191,0.105359
15,0,5,1977.16,5,1977.16,0,1,0,353.431,0.268942,0.27616,0.325631,0.129268,0.0439296,0.746715,0.0804184,0.128937
16,0,5,1948.76,5,1948.76,0,1,33,353.254,0.229446,0.291083,0.343238,0.136232,0.0528665,0.695142,0.0967901,0.155201
17,0,5,1948.76,5,1956.38,1,1,9,353.078,0.323098,0.255708,0.301535,0.119658,0.0390757,0.774635,0.07155,0.11474
18,0,5,1948.76,5,1980.03,2,1,9,352.901,0.325409,0.250413,0.303688,0.12049,0.0415243,0.760477,0.0760427,0.121956
19,0,5,1948.76,5,1980.03,1,1,0,352.725,0.329782,0.253765,0.294368,0.122085,0.0440243,0.746018,0.0806308,0.129326
20,0,5,1948.76,5,1980.03,1,1,0,352.549,0.346145,0.216771,0.308967,0.128117,0.0529741,0.694341,0.097034,0.155651
21,0,5,1948.76,5,1952.94,3,1,13,352.372,0.359344,0.18694,0.32074,0.132976,0.0626553,0.638427,0.114781,0.184136
22,0,5,1948.76,5,1952.94,3,1,0,352.196,0.352939,0.183584,0.315016,0.148461,0.0620814,0.641686,0.113744,0.182489
23,0,5,1945.24,5,1945.24,3,1,33,352.02,0.360207,0.18734,0.321497,0.130956,0.0722275,0.583064,0.132349,0.21236
24,0,5,1642.73,5,1642.73,2,1,33,351.844,0.329888,0.171549,0.294429,0.204135,0.0553401,0.680499,0.101417,0.162743
25,0,5,1630.86,5,1630.86,0,1,33,351.668,0.283473,0.147393,0.393737,0.175396,0.0410652,0.762879,0.0752657,0.12079
26,0,5,1630.86,5,1630.86,2,1,0,351.492,0.384622,0.126572,0.338182,0.150624,0.0297486,0.828199,0.0545309,0.0875218
27,0,5,1630.86,5,1630.86,0,1,0,351.316,0.413222,0.135953,0.289031,0.161794,0.0369097,0.786811,0.0676659,0.108614
28,0,5,1630.86,5,1634.19,2,1,9,351.141,0.356132,0.149168,0.317173,0.177527,0.0450749,0.73961,0.0826449,0.13267
