iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1485.58,12,1485.58,3,0,33,231.277,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,12,1456.53,12,1456.53,3,0,33,231.162,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,11,1150.72,11,1150.72,2,0,33,231.046,0.182242,0.182242,0.182242,0.453275,0.453275,0.182242,0.182242,0.182242
3,9,1079.49,9,1079.49,0,2,33,230.931,0.161498,0.161498,0.275249,0.401754,0.563354,0.145549,0.145549,0.145549
4,4,758.555,4,758.555,1,0,33,230.815,0.247134,0.144987,0.247134,0.360745,0.506919,0.130933,0.231215,0.130933
5,4,741.672,4,741.672,3,2,33,230.7,0.224224,0.224224,0.224224,0.327327,0.613317,0.102674,0.181334,0.102674
6,4,725.927,4,725.927,2,0,33,230.584,0.189678,0.189678,0.189678,0.430967,0.541909,0.0906877,0.276715,0.0906877
7,4,721.749,4,721.749,2,0,33,230.469,0.168147,0.168147,0.281598,0.382109,0.644085,0.0704507,0.215014,0.0704507
8,4,721.749,4,722.595,2,2,9,230.354,0.144153,0.144153,0.384057,0.327637,0.733004,0.0528428,0.161311,0.0528428
9,4,721.749,4,743.357,2,0,9,230.239,0.146903,0.146903,0.372251,0.333943,0.723517,0.0521314,0.17222,0.0521314
10,4,709.247,4,709.247,2,0,33,230.124,0.149564,0.149564,0.360824,0.340048,0.708827,0.0548931,0.181387,0.0548931
11,4,708.327,4,708.327,0,0,33,230.009,0.125104,0.125104,0.465309,0.284483,0.785817,0.0403725,0.133437,0.0403725
12,4,706.255,4,706.255,2,0,33,229.894,0.199468,0.114448,0.425789,0.260295,0.845804,0.029061,0.0960741,0.029061
13,4,706.255,4,706.255,0,2,13,229.779,0.162819,0.0934099,0.531291,0.212481,0.890548,0.020625,0.0682016,0.020625
14,4,706.255,4,706.255,2,0,0,229.664,0.181747,0.091274,0.519323,0.207656,0.874301,0.0202335,0.0852319,0.0202335
15,4,706.255,4,707.594,2,0,9,229.549,0.204948,0.102911,0.457971,0.234171,0.840795,0.0256219,0.107961,0.0256219
16,4,706.255,4,709.825,2,0,9,229.434,0.210608,0.105739,0.443009,0.240645,0.828462,0.0276014,0.116336,0.0276014
17,4,706.255,4,709.825,2,0,0,229.319,0.21612,0.108491,0.428441,0.246949,0.815647,0.0296575,0.125038,0.0296575
18,4,706.255,4,709.524,3,2,13,229.205,0.237757,0.119337,0.371227,0.27168,0.772166,0.0366454,0.154543,0.0366454
19,4,706.255,4,709.126,2,0,13,229.09,0.233952,0.117411,0.365319,0.283319,0.752055,0.0356693,0.176607,0.0356693
20,4,706.255,4,707.992,3,2,13,228.976,0.231644,0.116236,0.371585,0.280534,0.751987,0.0356708,0.176671,0.0356708
21,4,706.255,4,707.992,0,1,9,228.861,0.228059,0.114422,0.365869,0.29165,0.732011,0.034702,0.198585,0.034702
22,4,706.255,4,707.594,0,0,13,228.747,0.226862,0.114578,0.366456,0.292104,0.725763,0.0430128,0.196839,0.0343849
23,4,706.255,4,707.594,0,0,0,228.632,0.240145,0.112589,0.360178,0.287087,0.725688,0.0430153,0.196911,0.0343854
24,4,706.255,4,707.783,2,3,9,228.518,0.206476,0.117557,0.376157,0.29981,0.670676,0.0516309,0.236422,0.0412706
25,4,706.255,4,720.424,2,1,9,228.404,0.210636,0.119912,0.363579,0.305873,0.664572,0.0511348,0.234222,0.0500712
26,4,706.255,4,720.424,2,0,0,228.29,0.214655,0.122186,0.351426,0.311733,0.657981,0.0606194,0.23185,0.049549
27,4,706.255,4,746.245,0,2,9,228.175,0.231555,0.131791,0.300352,0.336301,0.598143,0.0712126,0.272439,0.0582053
28,4,706.255,4,737.551,0,2,13,228.061,0.229378,0.132145,0.301209,0.337268,0.596917,0.0710364,0.273988,0.0580589
29,4,706.255,4,706.673,2,0,13,227.947,0.241877,0.129983,0.296329,0.331812,0.582377,0.0692766,0.291728,0.0566183
30,4,706.255,4,706.673,0,0,9,227.833,0.238822,0.128326,0.305211,0.327642,0.584783,0.0688639,0.290074,0.0562788
31,4,706.255,4,706.673,3,2,9,227.719,0.235565,0.128855,0.306524,0.329055,0.567499,0.0717164,0.302176,0.0586076
32,4,706.255,4,825.94,1,2,9,227.606,0.239372,0.130922,0.311494,0.318212,0.568679,0.0718358,0.300782,0.0587028
33,4,706.255,4,825.94,3,0,9,227.492,0.238089,0.135546,0.309841,0.316524,0.569744,0.0719406,0.299529,0.058786
34,4,706.255,4,815.019,3,2,13,227.378,0.241717,0.137595,0.314578,0.306109,0.552652,0.0747841,0.311457,0.0611071
35,4,706.255,4,815.019,3,2,9,227.264,0.239101,0.136091,0.31119,0.313619,0.540557,0.0731182,0.326582,0.0597435
36,4,706.255,4,791.752,2,2,13,227.151,0.242691,0.138119,0.31588,0.30331,0.54375,0.0735206,0.32266,0.0600699
37,4,706.255,4,727.845,2,0,13,227.037,0.240193,0.136681,0.322925,0.300201,0.532353,0.0719509,0.336911,0.058785
38,4,696.925,4,696.925,2,0,33,226.924,0.237715,0.135256,0.329912,0.297117,0.535462,0.071457,0.334702,0.0583791
39,4,696.925,4,696.925,2,0,13,226.81,0.201552,0.114667,0.431853,0.251928,0.635867,0.0560001,0.262383,0.0457493
40,4,696.925,4,800.509,1,2,9,226.697,0.199585,0.113535,0.437398,0.249482,0.6368,0.0558445,0.261735,0.0456203
41,4,696.925,4,773.881,2,0,13,226.583,0.197794,0.121412,0.43354,0.247254,0.634863,0.0556476,0.264031,0.0454575
42,4,696.925,4,773.881,3,0,0,226.47,0.195894,0.120234,0.438982,0.24489,0.63578,0.0554957,0.263393,0.0453316
43,4,696.925,4,749.838,2,2,13,226.357,0.204216,0.12533,0.457704,0.21275,0.574133,0.0648745,0.308002,0.0529906
44,4,696.925,4,739.354,0,2,13,226.244,0.202188,0.124073,0.463099,0.210639,0.561447,0.0634134,0.323345,0.051795
45,4,696.925,4,740.151,3,0,9,226.131,0.21947,0.121363,0.453105,0.206061,0.549751,0.0620653,0.337491,0.0506919
46,4,696.925,4,733.437,2,0,13,226.017,0.218587,0.120861,0.451347,0.209205,0.531933,0.0645054,0.350878,0.0526827
47,4,696.925,4,699.794,3,2,13,225.904,0.216491,0.119687,0.456625,0.207197,0.534524,0.0641324,0.348968,0.052376
48,4,696.925,4,699.794,3,0,9,225.791,0.211875,0.117122,0.446958,0.224045,0.524663,0.0629227,0.361028,0.0513859
49,4,642.538,4,642.538,2,2,33,225.679,0.211436,0.116865,0.446097,0.225602,0.507035,0.0652391,0.37445,0.0532755
50,4,642.538,4,642.538,2,0,13,225.566,0.171043,0.0945279,0.551923,0.182506,0.41895,0.0538833,0.483166,0.0440003
