iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,5,1070.25,5,1070.25,2,2,33,196.38,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,4,1215.66,4,1215.66,1,3,33,196.282,0.21814,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814
2,0,4,1215.66,4,1215.66,1,1,0,196.184,0.191272,0.31441,0.303045,0.191272,0.191272,0.191272,0.303045,0.31441
3,0,4,1215.66,4,1215.66,3,3,0,196.085,0.203377,0.270994,0.322253,0.203377,0.196839,0.167676,0.311893,0.323592
4,0,4,1122.9,4,1122.9,3,1,33,195.987,0.209797,0.279565,0.332456,0.178183,0.209687,0.178614,0.332281,0.279418
5,0,3,1365.5,3,1365.5,1,2,33,195.889,0.187375,0.249701,0.296953,0.26597,0.187243,0.266488,0.296744,0.249525
6,0,3,1365.5,3,1365.5,2,0,0,195.791,0.163026,0.347163,0.258388,0.231424,0.160127,0.227912,0.39856,0.213401
7,0,3,1365.5,3,1365.5,3,0,0,195.694,0.170482,0.363096,0.224396,0.242025,0.143721,0.232352,0.406371,0.217556
8,0,3,1365.5,3,1365.5,2,2,0,195.596,0.177355,0.37779,0.233455,0.211401,0.130168,0.236018,0.412828,0.220985
9,0,3,1365.5,3,1365.5,1,2,0,195.498,0.183958,0.391916,0.204846,0.21928,0.141631,0.256833,0.361064,0.240472
10,0,3,1304.08,3,1304.08,3,2,33,195.4,0.199073,0.341939,0.221682,0.237306,0.152215,0.276058,0.313258,0.258469
11,0,3,1304.08,3,1304.08,1,0,0,195.302,0.173282,0.29767,0.192965,0.336083,0.129121,0.234202,0.4174,0.219277
12,0,3,1304.08,3,1304.08,3,1,0,195.205,0.183225,0.257315,0.204043,0.355416,0.118086,0.237158,0.422715,0.222041
13,0,3,1304.08,3,1304.08,1,3,0,195.107,0.196667,0.276211,0.219017,0.308106,0.122391,0.209208,0.438237,0.230164
14,0,3,1194.84,3,1194.84,2,1,33,195.01,0.206954,0.238318,0.230478,0.324251,0.126548,0.216336,0.453236,0.20388
15,0,3,1182.9,3,1182.9,0,1,33,194.912,0.180828,0.208238,0.327592,0.283342,0.110375,0.316372,0.395413,0.177841
16,0,3,1176.89,3,1176.89,2,1,33,194.815,0.268585,0.185919,0.292507,0.252989,0.09294,0.424257,0.333039,0.149764
17,0,3,1126.22,3,1126.22,2,1,33,194.717,0.230332,0.159428,0.393286,0.216955,0.0753451,0.533173,0.270059,0.121423
18,0,3,1126.22,3,1143.92,0,1,9,194.62,0.189123,0.130895,0.501845,0.178137,0.0585722,0.637033,0.209993,0.0944014
19,0,3,1126.22,3,1143.92,1,1,0,194.523,0.19655,0.129673,0.497293,0.176484,0.060842,0.622902,0.218187,0.098069
20,0,3,1126.22,3,1135.67,2,1,13,194.425,0.198897,0.119191,0.503324,0.178588,0.0701619,0.565062,0.251674,0.113102
21,0,3,1126.22,3,1135.67,2,1,0,194.328,0.195825,0.117338,0.51101,0.175826,0.0691346,0.571357,0.248052,0.111457
22,0,3,1126.22,3,1194.7,1,1,9,194.231,0.218904,0.131154,0.453399,0.196544,0.0785578,0.512847,0.281934,0.126661
23,0,3,1024.62,3,1024.62,2,1,33,194.134,0.216581,0.14031,0.448654,0.194454,0.0805804,0.500219,0.289267,0.129934
24,0,3,1012.79,3,1012.79,2,1,33,194.037,0.173874,0.112633,0.557385,0.156107,0.063394,0.606745,0.227629,0.102231
25,0,3,1012.79,3,1017.24,2,2,9,193.94,0.133976,0.0867801,0.658961,0.120283,0.0479929,0.702232,0.172373,0.0774024
26,0,3,1012.79,3,1110.15,2,1,9,193.843,0.139577,0.0904,0.644714,0.125309,0.0473491,0.693183,0.183097,0.0763713
27,0,3,1012.79,3,1110.15,3,1,0,193.746,0.145167,0.0940126,0.630495,0.130325,0.0495516,0.678851,0.191666,0.0799315
28,0,3,1012.79,3,1110.15,3,1,0,193.649,0.146682,0.0949851,0.637259,0.121074,0.0581601,0.622989,0.225024,0.0938268
29,0,3,1012.79,3,1110.15,2,1,0,193.552,0.14796,0.0958047,0.643003,0.113232,0.0671174,0.564844,0.259751,0.108288
30,0,3,1012.79,3,1110.15,2,0,0,193.455,0.171639,0.111127,0.585889,0.131346,0.0761726,0.506043,0.294875,0.122909
31,0,3,1012.79,3,1110.15,2,1,0,193.359,0.195827,0.126776,0.527549,0.149848,0.0731927,0.507712,0.295816,0.123279
32,0,3,1012.79,3,1110.15,2,3,0,193.262,0.219853,0.142319,0.469604,0.168224,0.0817777,0.449864,0.330605,0.137754
33,0,3,1012.79,3,1110.15,2,2,0,193.165,0.243089,0.157346,0.413571,0.185993,0.0829391,0.456408,0.335394,0.125258
34,0,3,1012.79,3,1110.15,0,0,0,193.069,0.265009,0.171519,0.360718,0.202754,0.088205,0.485552,0.293021,0.133222
35,0,3,1012.79,3,1114.35,2,1,9,192.972,0.230054,0.179662,0.377898,0.212386,0.0836939,0.487988,0.294462,0.133856
36,0,3,1012.79,3,1072.95,3,2,13,192.876,0.233293,0.182182,0.369152,0.215372,0.0855698,0.476424,0.301137,0.136869
37,0,3,1012.79,3,1072.95,3,0,0,192.779,0.228241,0.178228,0.361192,0.232339,0.0834313,0.464677,0.318431,0.133461
38,0,3,1012.79,3,1072.86,0,1,13,192.683,0.237031,0.185082,0.375135,0.202752,0.0792857,0.466808,0.319867,0.13404
39,0,3,1012.79,3,1072.86,1,1,0,192.587,0.253643,0.181039,0.366992,0.198326,0.0779668,0.475575,0.314634,0.131824
40,0,3,1012.79,3,1072.86,1,2,0,192.49,0.260101,0.160171,0.376363,0.203365,0.0863064,0.419369,0.348385,0.145939
41,0,3,1012.79,3,1060.02,0,1,13,192.394,0.265387,0.143086,0.38404,0.207488,0.0922334,0.44831,0.303478,0.155978
42,0,3,1012.79,3,1060.02,2,1,0,192.298,0.281444,0.139941,0.375672,0.202942,0.0906007,0.457989,0.298177,0.153233
43,0,3,1012.79,3,1033.23,3,1,13,192.202,0.303839,0.151055,0.326029,0.219076,0.0997527,0.403142,0.328376,0.168729
44,0,3,1012.79,3,1028.45,3,1,13,192.106,0.297844,0.148054,0.319601,0.234501,0.0980111,0.413468,0.32272,0.165801
45,0,3,1012.79,3,1028.45,2,2,0,192.01,0.292201,0.145229,0.31355,0.24902,0.0962915,0.423667,0.317133,0.162909
