iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,7,1256.02,7,1256.02,3,2,33,196.38,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,6,1176.25,6,1176.25,2,2,33,196.282,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814,0.345581,0.21814
2,0,5,1148.23,5,1148.23,2,3,33,196.184,0.191272,0.191272,0.31441,0.303045,0.182242,0.182242,0.453275,0.182242
3,0,5,1115.71,5,1115.71,3,3,33,196.085,0.162243,0.162243,0.418438,0.257076,0.161498,0.161498,0.401754,0.275249
4,0,5,1095.58,5,1095.58,2,0,33,195.987,0.139536,0.139536,0.359943,0.360984,0.138071,0.138071,0.343537,0.380322
5,0,5,1077.26,5,1077.26,2,0,33,195.889,0.116272,0.116272,0.466602,0.300855,0.215847,0.125591,0.312544,0.346017
6,0,5,1060.68,5,1060.68,2,0,33,195.791,0.0928004,0.0928004,0.574231,0.240168,0.309468,0.110579,0.275235,0.304718
7,0,4,1029.85,4,1029.85,1,3,33,195.694,0.0711792,0.0711792,0.673394,0.184248,0.410353,0.0944083,0.235028,0.26021
8,0,3,947.052,3,947.052,2,0,33,195.596,0.0668838,0.126913,0.633042,0.173162,0.354083,0.0814386,0.202777,0.361701
9,0,3,947.052,3,952.012,0,0,9,195.498,0.0504048,0.095656,0.723416,0.130523,0.458114,0.0683068,0.170111,0.303468
10,0,3,947.052,3,952.856,2,0,9,195.4,0.0604673,0.0946124,0.715814,0.129107,0.443767,0.0700997,0.174608,0.311526
11,0,3,947.052,3,956.061,2,2,9,195.302,0.0636675,0.0996286,0.700744,0.13596,0.429791,0.0718448,0.178987,0.319377
12,0,3,923.69,3,923.69,2,1,33,195.205,0.0668964,0.104691,0.685536,0.142877,0.427354,0.0714118,0.183688,0.317547
13,0,3,920.133,3,920.133,3,0,33,195.107,0.0495983,0.0776266,0.766827,0.105948,0.403476,0.123343,0.173395,0.299786
14,0,3,916.34,3,916.34,2,2,33,195.01,0.0456002,0.0713755,0.705399,0.177625,0.508653,0.101584,0.142817,0.246946
15,0,3,916.34,3,920.62,3,3,9,194.912,0.0337669,0.0528583,0.781808,0.131567,0.461097,0.0920571,0.22302,0.223825
16,0,3,916.34,3,920.62,2,3,0,194.815,0.0333291,0.0521776,0.772157,0.142337,0.460324,0.0918731,0.222614,0.22519
17,0,3,908.835,3,908.835,2,2,33,194.717,0.0406832,0.0636964,0.721826,0.173794,0.477494,0.0952692,0.230883,0.196354
18,0,3,908.835,3,925.646,2,0,9,194.62,0.0300031,0.0469791,0.794811,0.128207,0.416709,0.0831146,0.328849,0.171328
19,0,3,908.835,3,940.868,2,3,9,194.523,0.0321757,0.0503855,0.779908,0.137531,0.401168,0.0853122,0.337637,0.175883
20,0,3,908.835,3,940.868,2,1,0,194.425,0.0344125,0.053893,0.76456,0.147134,0.399823,0.0849999,0.336494,0.178684
21,0,3,908.835,3,910.003,2,2,13,194.328,0.0418947,0.0656167,0.713311,0.179178,0.402766,0.0783057,0.338959,0.17997
22,0,3,908.835,3,910.003,2,0,0,194.231,0.0418847,0.0656069,0.713322,0.179187,0.398066,0.0773666,0.346726,0.177841
23,0,3,908.835,3,910.003,2,0,0,194.134,0.0500877,0.0784629,0.657107,0.214342,0.341314,0.0846422,0.379446,0.194598
24,0,3,908.835,3,1002.1,2,0,9,194.037,0.0588055,0.0921277,0.597345,0.251722,0.291502,0.0910229,0.408172,0.209302
25,0,3,908.835,3,997.559,0,2,13,193.94,0.0612709,0.0959988,0.580379,0.262352,0.286005,0.0917088,0.411372,0.210915
26,0,3,908.835,3,997.559,2,3,0,193.843,0.076333,0.0944321,0.571113,0.258122,0.283654,0.0909343,0.416243,0.209168
27,0,3,908.835,3,997.559,2,2,0,193.746,0.0873434,0.108058,0.509173,0.295426,0.293404,0.0940388,0.430585,0.181972
28,0,3,908.835,3,997.559,2,3,0,193.649,0.0981852,0.121476,0.448161,0.332178,0.323321,0.103604,0.372567,0.200508
