iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,8,1251.38,8,1251.38,3,0,33,182.917,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,8,1052.67,8,1052.67,2,3,33,182.826,0.21814,0.21814,0.21814,0.345581,0.345581,0.21814,0.21814,0.21814
2,4,785.92,4,785.92,1,2,33,182.735,0.191272,0.191272,0.31441,0.303045,0.303045,0.191272,0.191272,0.31441
3,4,735.167,4,735.167,2,0,33,182.643,0.170148,0.280538,0.279713,0.269601,0.269601,0.170148,0.280538,0.279713
4,4,735.167,4,755.385,1,3,9,182.552,0.146761,0.242003,0.37867,0.232566,0.367655,0.147294,0.242883,0.242168
5,4,735.167,4,753.262,3,2,13,182.461,0.146538,0.243064,0.378165,0.232233,0.367373,0.147155,0.242676,0.242796
6,4,735.167,4,738.398,0,0,13,182.369,0.143389,0.237866,0.370109,0.248636,0.359818,0.144102,0.258297,0.237783
7,4,733.301,4,733.301,3,1,33,182.278,0.160892,0.232996,0.362564,0.243548,0.36952,0.141906,0.25439,0.234183
8,4,733.301,4,807.013,1,1,9,182.187,0.139813,0.202485,0.315114,0.342588,0.335663,0.220565,0.231065,0.212707
9,4,628.058,4,628.058,2,3,33,182.096,0.139457,0.204405,0.314362,0.341776,0.335473,0.221043,0.230917,0.212567
10,4,623.618,4,623.618,2,2,33,182.005,0.11837,0.173511,0.417968,0.290151,0.295977,0.195003,0.203715,0.305306
11,4,623.618,4,815.804,1,0,9,181.914,0.0964909,0.141451,0.525496,0.236562,0.262851,0.173163,0.292849,0.271137
12,4,623.618,4,796.373,0,1,13,181.823,0.0954234,0.15073,0.519859,0.233987,0.256974,0.174531,0.295192,0.273303
13,4,623.618,4,632.975,2,2,13,181.732,0.113415,0.147708,0.509561,0.229315,0.252753,0.188078,0.290352,0.268817
14,4,620.81,4,620.81,2,2,33,181.641,0.112034,0.145917,0.515494,0.226555,0.24988,0.185929,0.298427,0.265764
15,4,620.81,4,635.155,2,0,9,181.55,0.0880288,0.114658,0.619277,0.178036,0.21456,0.159639,0.397598,0.228202
16,4,620.81,4,635.155,2,0,9,181.46,0.0916116,0.11933,0.60375,0.185308,0.216365,0.159254,0.396712,0.227669
17,4,620.81,4,635.155,2,3,0,181.369,0.0951707,0.123973,0.588322,0.192535,0.217998,0.158904,0.395913,0.227185
18,4,620.81,4,635.945,0,0,9,181.278,0.109023,0.142026,0.52836,0.220591,0.22629,0.164937,0.41102,0.197753
19,4,620.81,4,635.945,1,3,0,181.187,0.119059,0.140401,0.522453,0.218087,0.227808,0.164596,0.410245,0.197351
20,4,620.81,4,633.109,3,2,13,181.097,0.120765,0.127897,0.530098,0.221239,0.234588,0.169484,0.422504,0.173424
21,4,620.81,4,635.945,2,3,9,181.006,0.11773,0.124684,0.516927,0.240659,0.231669,0.167364,0.429711,0.171256
22,3,592.211,3,592.211,0,2,33,180.916,0.121256,0.12842,0.502421,0.247903,0.230038,0.166175,0.426738,0.17705
23,3,592.211,3,595.389,2,2,9,180.825,0.19568,0.117521,0.459906,0.226894,0.187066,0.135124,0.533842,0.143969
24,3,592.211,3,597.225,2,2,9,180.735,0.200794,0.12058,0.445796,0.23283,0.193075,0.139455,0.518883,0.148586
