iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,0,28,2211.32,28,2211.32,0,3,33,378.454,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0,24,2108.38,24,2108.38,1,3,33,378.265,0.345581,0.21814,0.21814,0.21814,0.21814,0.21814,0.21814,0.345581
2,0,23,1997.05,23,1997.05,3,2,33,378.076,0.303045,0.31441,0.191272,0.191272,0.182242,0.182242,0.182242,0.453275
3,0,23,1936.96,23,1936.96,2,2,33,377.887,0.269601,0.279713,0.170148,0.280538,0.161498,0.161498,0.275249,0.401754
4,0,23,1936.96,23,1936.96,0,0,0,377.698,0.242782,0.251891,0.252693,0.252634,0.138071,0.138071,0.380322,0.343537
5,0,23,1936.96,23,1936.96,0,2,9,377.509,0.206902,0.263826,0.264667,0.264605,0.124478,0.140225,0.386335,0.348962
6,0,23,1923.24,23,1923.24,2,2,33,377.32,0.206008,0.264123,0.264966,0.264903,0.126386,0.142379,0.376851,0.354385
7,0,21,2017.29,21,2017.29,1,2,33,377.132,0.178998,0.229506,0.361312,0.230183,0.104522,0.117751,0.484588,0.293139
8,0,21,1966.64,21,1966.64,2,2,33,376.943,0.156451,0.326504,0.315845,0.201199,0.0827926,0.0932733,0.591689,0.232245
9,0,21,1900.93,21,1900.93,3,2,33,376.755,0.132937,0.277472,0.418624,0.170968,0.0630686,0.0710541,0.688925,0.176953
10,0,21,1861.52,21,1861.52,2,2,33,376.566,0.11896,0.248335,0.374695,0.25801,0.0465314,0.0524243,0.770463,0.130581
11,0,21,1861.52,21,1861.52,2,2,9,376.378,0.0988619,0.20641,0.480276,0.214453,0.0335247,0.0377712,0.834604,0.0940996
12,0,21,1836.83,21,1836.83,2,2,33,376.19,0.101526,0.212004,0.466203,0.220267,0.0358617,0.0404053,0.823053,0.10068
13,0,21,1836.83,21,1836.83,3,2,0,376.002,0.0813713,0.169942,0.57212,0.176567,0.0254935,0.0287241,0.874196,0.0715866
14,0,20,1845.05,20,1845.05,2,1,33,375.814,0.0830982,0.173574,0.58449,0.158837,0.0320923,0.03616,0.841613,0.090135
15,0,19,1893.98,19,1893.98,1,2,33,375.626,0.0637677,0.133216,0.681112,0.121904,0.0309116,0.0710735,0.811178,0.0868367
16,0,19,1893.98,19,1893.98,1,2,0,375.438,0.057799,0.21404,0.617653,0.110508,0.0221118,0.0508491,0.86491,0.0621293
17,0,19,1893.98,19,1893.98,2,0,0,375.25,0.0595202,0.19032,0.636346,0.113814,0.0278217,0.0639904,0.829999,0.078189
18,0,19,1812.8,19,1812.8,2,2,33,375.063,0.0693712,0.221871,0.57609,0.132668,0.0298588,0.0638282,0.828319,0.0779938
19,0,19,1812.8,19,1812.8,3,2,0,374.875,0.0535167,0.171203,0.67292,0.10236,0.0212739,0.0454833,0.877663,0.0555798
20,0,19,1812.8,19,1812.8,0,2,0,374.688,0.0538584,0.172336,0.677559,0.096246,0.0269299,0.0575845,0.845115,0.0703702
21,0,19,1812.8,19,1812.8,1,2,0,374.5,0.0536732,0.172338,0.677753,0.0962359,0.0336106,0.0718808,0.806664,0.0878442
22,0,19,1812.8,19,1812.8,2,3,0,374.313,0.0547146,0.155918,0.691253,0.0981146,0.0413138,0.0883687,0.762319,0.107998
23,0,19,1812.8,19,1812.8,2,2,0,374.126,0.0648373,0.184803,0.634079,0.11628,0.0415674,0.0889247,0.767446,0.102061
