iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1656.48,12,1656.48,1,1,33,245.637,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,11,1434.93,11,1434.93,1,2,33,245.514,0.21814,0.345581,0.21814,0.21814,0.21814,0.345581,0.21814,0.21814
2,10,1304.22,10,1304.22,0,1,33,245.391,0.182242,0.453275,0.182242,0.182242,0.191272,0.303045,0.31441,0.191272
3,10,1283.37,10,1283.37,0,2,33,245.269,0.275249,0.401754,0.161498,0.161498,0.162894,0.406423,0.267789,0.162894
4,10,1274.52,10,1274.52,3,0,33,245.146,0.380322,0.343537,0.138071,0.138071,0.139614,0.348402,0.372369,0.139614
5,10,1230.29,10,1230.29,0,2,33,245.023,0.346017,0.312544,0.125591,0.215847,0.217601,0.31683,0.33863,0.126939
6,10,1207.97,10,1207.97,0,2,33,244.901,0.451099,0.26234,0.105399,0.181162,0.183211,0.266778,0.443145,0.106866
7,10,1165.71,10,1165.71,0,2,33,244.778,0.558603,0.210973,0.0847454,0.145679,0.147786,0.215211,0.55081,0.0861933
8,10,1165.71,10,1165.71,3,0,0,244.656,0.658982,0.163004,0.0654652,0.112548,0.114493,0.166741,0.651996,0.0667689
9,10,1165.71,10,1167.94,3,1,9,244.534,0.664095,0.164223,0.0659427,0.105739,0.107373,0.168051,0.657296,0.0672809
10,10,1157.19,10,1157.19,0,2,33,244.411,0.655529,0.16206,0.065062,0.11735,0.106039,0.178153,0.649369,0.0664392
11,10,1157.19,10,1157.19,1,3,0,244.289,0.742417,0.121189,0.0486448,0.0877491,0.0794428,0.133483,0.737304,0.0497704
12,10,1129.17,10,1129.17,0,2,33,244.167,0.748945,0.113527,0.0490458,0.0884829,0.0793554,0.13335,0.736822,0.0504729
13,10,1125.65,10,1125.65,0,2,33,244.045,0.817588,0.0824905,0.0356316,0.0642901,0.0578855,0.0972814,0.808019,0.0368139
14,10,1124.22,10,1124.22,0,2,33,243.923,0.869802,0.0588809,0.0254292,0.0458874,0.0414331,0.0696392,0.86258,0.0263482
15,10,1107.55,10,1107.55,0,2,33,243.801,0.908089,0.0415682,0.0179493,0.0323935,0.0293049,0.0492597,0.902801,0.0186339
16,10,1104.18,10,1104.18,0,2,33,243.679,0.935485,0.0291792,0.0125976,0.0227378,0.0205945,0.0346216,0.93169,0.0130941
17,10,1104.18,10,1104.18,0,2,13,243.557,0.954796,0.0204462,0.00882577,0.0159319,0.0144398,0.0242773,0.952103,0.00918004
18,10,1104.18,10,1124.67,0,2,9,243.436,0.953365,0.0210944,0.00910404,0.0164361,0.0148875,0.0250328,0.950616,0.00946386
19,10,1104.18,10,1166.11,0,2,9,243.314,0.94811,0.0234727,0.0101288,0.0182883,0.0165512,0.0278331,0.945095,0.0105205
20,10,1104.18,10,1133.92,3,2,13,243.192,0.942419,0.0260484,0.0112383,0.0202941,0.0183508,0.0308625,0.939123,0.0116633
21,10,1104.18,10,1132.08,0,2,13,243.071,0.934371,0.0258075,0.0111325,0.0286894,0.0188226,0.0316592,0.937556,0.0119621
22,10,1104.18,10,1130.83,0,2,13,242.949,0.932657,0.0264819,0.0114215,0.0294398,0.0192957,0.0324585,0.935984,0.0122617
23,10,1104.18,10,1116.6,0,2,13,242.828,0.930937,0.0271587,0.0117114,0.0301928,0.0197701,0.0332599,0.934408,0.012562
24,10,1104.18,10,1143.71,0,2,9,242.706,0.929213,0.0278373,0.0120021,0.0309479,0.0202454,0.034063,0.932829,0.0128628
25,10,1104.18,10,1194.82,0,1,9,242.585,0.921888,0.0307185,0.013242,0.0341517,0.0223276,0.0375703,0.925918,0.0141844
26,10,1104.18,10,1214.86,0,2,9,242.464,0.91404,0.0338052,0.0145702,0.0375843,0.0221114,0.0462061,0.917637,0.0140458
27,10,1104.18,10,1222.8,0,2,9,242.342,0.905661,0.0371012,0.0159881,0.0412496,0.0242992,0.0507852,0.909481,0.0154341
28,10,1104.18,10,1249.03,0,2,9,242.221,0.896745,0.0406087,0.0174966,0.0451502,0.0266309,0.0556668,0.900789,0.0169137
29,10,1104.18,10,1249.03,0,2,0,242.1,0.887288,0.0443285,0.0190962,0.0492871,0.0291078,0.0608531,0.891554,0.0184851
30,10,1104.18,10,1175.75,0,2,13,241.979,0.856431,0.0564653,0.0243204,0.0627828,0.0371566,0.0776916,0.861558,0.0235944
31,10,1104.18,10,1159.67,0,2,13,241.858,0.855159,0.0569667,0.0245322,0.0633416,0.0375185,0.07846,0.860199,0.0238221
32,10,1104.18,10,1197.14,0,2,9,241.737,0.853905,0.0574613,0.0247411,0.0638929,0.0378759,0.0792189,0.858858,0.0240467
33,10,1104.18,10,1178.39,0,2,13,241.616,0.842261,0.0620422,0.026709,0.0689881,0.0409452,0.0856513,0.84741,0.0259931
34,10,1104.18,10,1109.07,0,2,13,241.495,0.841184,0.0624671,0.0268874,0.069462,0.0412577,0.0863177,0.846235,0.0261891
35,10,1047.31,10,1047.31,0,2,33,241.375,0.840123,0.0628854,0.0270628,0.0699286,0.0415656,0.0869746,0.845078,0.0263821
36,10,1047.31,10,1047.31,0,2,0,241.254,0.88638,0.0446918,0.0192299,0.0496984,0.0295118,0.0617616,0.889997,0.0187297
37,10,1047.31,10,1047.31,0,1,13,241.133,0.8553,0.056918,0.0244865,0.0632956,0.0376537,0.0788124,0.859639,0.0238948
38,10,1047.31,10,1048.81,3,2,9,241.013,0.85405,0.0574107,0.0246943,0.0638449,0.0368908,0.0969525,0.842748,0.0234085
39,10,1047.31,10,1082.32,0,3,9,240.892,0.84424,0.0567207,0.0243934,0.0746456,0.0398255,0.104685,0.830221,0.0252684
40,10,1047.31,10,1082.32,0,3,0,240.772,0.831963,0.0611914,0.0263116,0.0805336,0.0395098,0.103876,0.82414,0.0324749
41,10,1047.31,10,1068.76,0,2,13,240.651,0.79074,0.0762031,0.032761,0.100296,0.0394215,0.103663,0.822797,0.0341177
42,10,1047.31,10,1066.57,0,2,13,240.531,0.790291,0.0763667,0.0328258,0.100517,0.039716,0.104458,0.821454,0.0343716
43,10,1047.31,10,1120.4,0,0,9,240.411,0.789851,0.0765268,0.032889,0.100733,0.0400059,0.105241,0.820131,0.0346216
44,10,1047.31,10,1116,0,2,13,240.291,0.775691,0.0816832,0.0350991,0.107526,0.0489697,0.104223,0.812529,0.0342789
45,10,1047.31,10,1086.94,0,2,13,240.17,0.775529,0.0817422,0.0351186,0.10761,0.049318,0.10498,0.811182,0.0345202
46,10,1047.31,10,1243.52,1,2,9,240.05,0.775372,0.0817995,0.0351373,0.107691,0.0496608,0.105725,0.809856,0.0347577
47,10,1047.31,10,1241.53,0,2,13,239.93,0.765833,0.0931594,0.0346835,0.106324,0.0533443,0.113585,0.795738,0.0373331
48,10,1047.31,10,1194.23,3,2,13,239.81,0.765673,0.0932244,0.0347009,0.106401,0.0536246,0.114199,0.79465,0.0375266
