iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1700.74,18,1700.74,3,1,33,307.516,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,12,1465.12,12,1465.12,1,0,33,307.362,0.21814,0.21814,0.21814,0.345581,0.21814,0.345581,0.21814,0.21814
2,12,1291.26,12,1291.26,2,3,33,307.208,0.191272,0.31441,0.191272,0.303045,0.31441,0.303045,0.191272,0.191272
3,12,1224.99,12,1224.99,2,1,33,307.055,0.170148,0.279713,0.280538,0.269601,0.279713,0.269601,0.170148,0.280538
4,12,1202.35,12,1202.35,2,1,33,306.901,0.146718,0.24122,0.379564,0.232498,0.242168,0.367655,0.147294,0.242883
5,12,1202.35,12,1202.35,0,2,13,306.748,0.121175,0.199244,0.487543,0.192038,0.201057,0.475016,0.122277,0.20165
6,11,1280.28,11,1280.28,1,2,33,306.594,0.140628,0.194815,0.47679,0.187767,0.196627,0.464628,0.141538,0.197207
7,11,1280.28,11,1280.28,2,3,0,306.441,0.124035,0.289707,0.420636,0.165622,0.178034,0.420767,0.22264,0.17856
8,11,1280.28,11,1323.12,0,0,9,306.288,0.135658,0.316908,0.366282,0.181152,0.182321,0.430974,0.228011,0.158694
9,11,1280.28,11,1370.01,3,1,9,306.135,0.142341,0.314461,0.363464,0.179733,0.188169,0.427923,0.226369,0.157539
10,11,1280.28,11,1370.01,0,0,0,305.982,0.141624,0.312927,0.361701,0.183747,0.191943,0.416446,0.230917,0.160693
11,11,1280.28,11,1522.72,1,1,9,305.829,0.126531,0.318433,0.368076,0.18696,0.169847,0.427865,0.237221,0.165067
12,11,1280.28,11,1522.72,3,0,0,305.676,0.127669,0.31221,0.371465,0.188656,0.173182,0.416613,0.241896,0.168308
13,11,1280.28,11,1522.72,1,2,0,305.523,0.131227,0.320968,0.381899,0.165906,0.154285,0.426165,0.247415,0.172136
14,11,1280.28,11,1366.95,2,1,13,305.37,0.139566,0.277724,0.406253,0.176456,0.160526,0.443495,0.216876,0.179103
15,11,1280.28,11,1366.95,2,2,0,305.217,0.137451,0.273553,0.415205,0.17379,0.158023,0.452156,0.213507,0.176314
16,11,1280.28,11,1438.03,1,3,9,305.065,0.149964,0.298499,0.361916,0.189621,0.162898,0.466203,0.189141,0.181757
17,11,1249.43,11,1249.43,2,1,33,304.912,0.150856,0.294256,0.364131,0.190757,0.161434,0.462112,0.187447,0.189007
18,11,1225.44,11,1225.44,0,2,33,304.76,0.125443,0.24472,0.471206,0.15863,0.128896,0.570518,0.14967,0.150915
19,11,1049.69,11,1049.69,2,1,33,304.607,0.201594,0.223399,0.43021,0.144797,0.115835,0.512861,0.235676,0.135628
20,11,1031.12,11,1031.12,0,1,33,304.455,0.163435,0.181115,0.538069,0.117381,0.0909571,0.617454,0.185086,0.106502
21,11,1031.12,11,1031.12,0,1,13,304.303,0.2518,0.161964,0.481277,0.10496,0.0688348,0.710473,0.14009,0.0806016
22,11,1031.12,11,1033.93,0,1,9,304.151,0.268718,0.158281,0.470437,0.102564,0.0683922,0.712313,0.139209,0.080086
23,11,1020.85,11,1020.85,2,1,33,303.999,0.268476,0.158313,0.470634,0.102576,0.071926,0.697424,0.146423,0.0842266
24,11,1020.85,11,1074.22,2,1,9,303.847,0.214894,0.126704,0.576314,0.0820882,0.0530496,0.776816,0.108011,0.062124
25,11,1020.85,11,1074.22,2,1,9,303.695,0.223056,0.131502,0.560251,0.0851899,0.0563433,0.76294,0.114733,0.0659832
26,11,1020.85,11,1165.57,1,1,9,303.543,0.231122,0.136243,0.544381,0.0882535,0.059706,0.748772,0.121598,0.0699234
27,11,1020.85,11,1260.37,1,1,9,303.391,0.228669,0.145336,0.538695,0.0872999,0.0631291,0.734348,0.128588,0.0739346
28,11,1020.85,11,1069.38,2,2,13,303.239,0.226346,0.153946,0.533313,0.0863962,0.0666035,0.719706,0.135684,0.0780062
29,11,1020.85,11,1069.38,0,1,0,303.088,0.224247,0.152507,0.537667,0.0855789,0.0648996,0.701628,0.15746,0.0760129
30,11,1020.85,11,1040.99,2,3,13,302.936,0.19808,0.157626,0.555853,0.088441,0.0769866,0.646023,0.186818,0.0901726
31,11,1020.85,11,1039.83,0,1,13,302.785,0.196199,0.156122,0.560092,0.087587,0.0753768,0.632784,0.182944,0.108895
32,11,1004.12,11,1004.12,0,1,33,302.633,0.216052,0.15224,0.546308,0.0853997,0.0747436,0.635829,0.18144,0.107988
33,11,963.286,11,963.286,2,1,33,302.482,0.314992,0.133004,0.477403,0.0746006,0.0562954,0.725683,0.136681,0.0813405
34,11,963.286,11,963.286,0,1,13,302.331,0.252252,0.106494,0.581529,0.0597245,0.0412395,0.799025,0.100144,0.0595909
35,11,960.794,11,960.794,3,1,33,302.18,0.269933,0.10395,0.567826,0.0582907,0.0413472,0.798478,0.100424,0.0597509
36,11,960.794,11,960.794,3,1,13,302.029,0.256553,0.0987781,0.53976,0.104909,0.0296961,0.855249,0.0721382,0.042917
37,11,960.794,11,1040.4,2,1,9,301.878,0.251588,0.0968479,0.529392,0.122172,0.0299791,0.853853,0.0728388,0.0433293
38,11,960.794,11,1260.47,1,2,9,301.727,0.261235,0.100542,0.511384,0.126838,0.0323974,0.842046,0.0787283,0.0468279
39,11,960.794,11,997.731,2,1,13,301.576,0.258728,0.109124,0.506545,0.125603,0.0319814,0.831777,0.090012,0.04623
40,11,960.794,11,994.824,0,1,13,301.425,0.257452,0.108567,0.509016,0.124965,0.0322226,0.830485,0.0907098,0.0465821
41,11,960.794,11,989.192,3,1,13,301.274,0.272568,0.106334,0.498701,0.122398,0.0324602,0.829213,0.0913974,0.046929
42,11,960.794,11,989.192,2,1,0,301.124,0.267269,0.104247,0.489066,0.139418,0.032694,0.827961,0.0920749,0.0472706
43,11,960.794,11,1010,0,1,9,300.973,0.30004,0.117007,0.426461,0.156492,0.0406827,0.785895,0.114597,0.0588253
44,11,960.794,11,1002.18,2,1,13,300.823,0.293575,0.118067,0.430437,0.15792,0.0434262,0.771427,0.12235,0.0627969
45,11,960.794,11,1008.6,2,1,9,300.672,0.291737,0.117307,0.434044,0.156912,0.0434739,0.771146,0.12251,0.0628705
46,11,960.794,11,1008.6,2,1,0,300.522,0.300118,0.120655,0.417828,0.161399,0.046288,0.7563,0.130467,0.0669452
47,11,960.794,11,1017.22,0,1,9,300.372,0.330316,0.132771,0.359297,0.177617,0.0560677,0.704772,0.158065,0.0810953
48,11,960.794,11,1061.57,3,1,9,300.221,0.318967,0.135004,0.365413,0.180615,0.059088,0.688828,0.166614,0.0854701
49,11,960.794,11,1061.57,3,2,9,300.071,0.318387,0.134735,0.364758,0.18212,0.0621329,0.67275,0.175236,0.089881
50,11,960.794,11,1061.57,3,1,9,299.921,0.317862,0.13449,0.364167,0.183482,0.0614257,0.66541,0.1843,0.0888646
51,11,960.794,11,999.841,3,2,13,299.771,0.317387,0.134266,0.363633,0.184713,0.0644172,0.649066,0.193318,0.0931993
52,11,960.794,11,1017.04,2,1,9,299.621,0.312077,0.131997,0.357559,0.198367,0.0627047,0.632103,0.214463,0.0907284
53,11,960.794,11,1121.85,1,1,9,299.472,0.318756,0.134799,0.343851,0.202595,0.0655405,0.615404,0.224217,0.0948386
54,11,960.794,11,1130.31,3,1,9,299.322,0.317264,0.138862,0.342246,0.201628,0.0683651,0.598764,0.233938,0.0989331
55,11,960.794,11,1130.31,0,1,9,299.172,0.317671,0.139017,0.34269,0.200622,0.0711712,0.582227,0.2436,0.103001
56,11,960.794,11,1130.31,1,1,0,299.023,0.306616,0.141253,0.348266,0.203864,0.0739518,0.565835,0.25318,0.107034
57,11,960.794,11,1130.31,3,1,0,298.873,0.312815,0.1239,0.355316,0.207969,0.0844244,0.504271,0.289105,0.1222
58,10,1112.75,10,1112.75,1,1,33,298.724,0.324368,0.128451,0.368447,0.178733,0.0947113,0.443778,0.324411,0.1371
59,10,1112.75,10,1112.75,0,2,0,298.574,0.297544,0.200534,0.337988,0.163934,0.0764787,0.550781,0.262024,0.110716
60,10,1112.75,10,1112.75,1,3,0,298.425,0.252074,0.213506,0.359889,0.174531,0.0797707,0.574716,0.230024,0.11549
61,10,1112.75,10,1157.67,1,1,9,298.276,0.261703,0.183451,0.373662,0.181184,0.0805184,0.580332,0.232229,0.106921
62,10,1112.75,10,1157.67,2,1,0,298.127,0.261127,0.185236,0.372866,0.180772,0.0835378,0.564537,0.240988,0.110936
63,10,1112.75,10,1157.67,1,2,0,297.978,0.283834,0.20133,0.31836,0.196477,0.0952322,0.503511,0.274783,0.126474
64,10,1112.75,10,1157.67,3,1,0,297.829,0.294129,0.172367,0.329915,0.203589,0.0997325,0.527481,0.240329,0.132458
65,10,1112.75,10,1157.67,2,2,0,297.68,0.304795,0.178599,0.341887,0.174719,0.112409,0.467367,0.270922,0.149302
66,10,1112.75,10,1157.67,2,2,0,297.531,0.328486,0.19246,0.290776,0.188278,0.117684,0.489439,0.236559,0.156317
67,10,1112.75,10,1157.67,0,3,0,297.382,0.348718,0.204293,0.247137,0.199852,0.122017,0.507605,0.208296,0.162082
68,10,1112.75,10,1157.67,3,1,9,297.233,0.29751,0.220353,0.266575,0.215562,0.124312,0.517298,0.212236,0.146155
69,10,1112.75,10,1268.23,1,1,9,297.085,0.298492,0.221067,0.267449,0.212992,0.127755,0.503899,0.218138,0.150208
70,10,1112.75,10,1214.92,0,1,13,296.936,0.299646,0.218075,0.268478,0.213801,0.131131,0.490759,0.223927,0.154183
71,10,1112.75,10,1214.92,0,1,0,296.788,0.306771,0.215853,0.265754,0.211623,0.129218,0.498161,0.220683,0.151938
72,10,1112.75,10,1214.92,3,3,0,296.639,0.259999,0.230413,0.283691,0.225896,0.144244,0.439771,0.246372,0.169612
73,10,1112.75,10,1214.92,3,1,9,296.491,0.271371,0.240485,0.296105,0.19204,0.147382,0.449438,0.251759,0.151421
74,10,957.825,10,957.825,2,2,33,296.343,0.271479,0.240574,0.296227,0.19172,0.150512,0.437719,0.257132,0.154638
75,10,957.825,10,957.825,2,1,13,296.195,0.233107,0.206566,0.395718,0.16461,0.129272,0.376028,0.361884,0.132816
76,10,957.825,10,957.825,1,1,0,296.047,0.230597,0.204337,0.402239,0.162827,0.127568,0.38418,0.357187,0.131066
77,10,957.825,10,1004.15,1,3,9,295.899,0.23819,0.178105,0.415529,0.168176,0.138489,0.331378,0.387846,0.142287
